cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9437223239105533,0.13586570565780587,0.17154415530141728,0.30564230432648254,0.4641211364953805,80.86722260332003,0.21896387943343842,2.11825,8473.0,0.13586570565780587,0.30564230432648254,0.109,2069,2770.1622852528976,2770.1622852528976,2069,2770.1622852528976,2770.1622852528976,0,0.0,0.0,1702,124,0.031,5,1949,3771,0.5168390347387961,4000,0.0,0.0,0.2308468571043889,0.4255,0.30870811426263334,0.0953693782860605,0.013793553338449782,0.0
2,0.9890838564932666,0.13797652188418844,0.17154415530141728,0.31795070505817546,0.46619496401071703,77.90721490841642,0.04500047624770518,2.118,8472.0,0.13797652188418844,0.31795070505817546,0.10075,2125,3842.4087856285328,3842.4087856285328,2125,3842.4087856285328,3842.4087856285328,0,0.0,0.0,1817,120,0.03,5,1989,3942,0.5045662100456622,4000,0.0023094085975459183,0.0023094085975459183,0.3202007321356844,0.45425,0.3738204392814106,0.09439269341077884,0.005926899462778246,0.0
3,0.9884056769684872,0.13937565181219752,0.17154415530141728,0.3312715836626028,0.4676690185769546,74.97386661409703,0.04534167905545066,2.11875,8475.0,0.13937565181219752,0.3312715836626028,0.1015,2202,4589.293470659992,4589.293470659992,2202,4589.293470659992,4589.293470659992,0,0.0,0.0,1833,121,0.03025,11,1996,4035,0.4946716232961586,4000,0.004564570541100655,0.004564570541100655,0.3824411225549674,0.45825,0.41276467353298046,0.0938085298970053,0.020526093630084397,0.0
4,0.9874444478724259,0.14057662380209446,0.17154415530141728,0.3454901697018572,0.46903776858459384,72.08815688307563,0.050878998639225015,2.1185,8474.0,0.14057662380209446,0.3454901697018572,0.09625,2221,4889.303737429307,4889.303737429307,2182,4718.202402581608,4718.202402581608,39,171.10133484770063,171.10133484770063,1957,106,0.0265,13,2115,4178,0.5062230732407851,4000,0.006511525518136592,0.006511525518136592,0.40744197811907495,0.48925,0.440165186871445,0.09339752219692833,0.01119435917114353,0.0
5,0.9888848586047858,0.14180564467142062,0.17154415530141728,0.36062251463216416,0.4702321653022312,69.24343146509639,0.04209746331367477,2.1185,8474.0,0.14180564467142062,0.36062251463216416,0.10225,2528,6194.804093887711,6194.804093887711,2277,5064.995260720418,5064.995260720418,251,1129.8088331672889,1129.8088331672889,1979,90,0.0225,4,2251,4507,0.49944530729975595,4000,0.007972769878615955,0.007972769878615955,0.5162336744905995,0.49475,0.5076402046943598,0.09238539692958461,0.026683231005372288,0.0
6,0.9913003822708089,0.14191654877869478,0.17154415530141728,0.3763263794026339,0.47055980877577086,66.45802614066214,0.032185241242541594,2.1195,8478.0,0.14191654877869478,0.3763263794026339,0.104,2687,6988.026158601895,6988.026158601895,2317,5299.756051950886,5299.756051950886,370,1688.2701066509987,1688.2701066509987,1962,71,0.01775,12,2370,4649,0.5097870509787051,4000,0.00908097290149481,0.00908097290149481,0.582335513216776,0.4905,0.5456013079300656,0.09181598038104902,0.017258633921719113,0.0
7,0.9925707124299117,0.14208067748030306,0.17154415530141728,0.3926002425579477,0.47081212145881757,63.73893548855821,0.027988091557652826,2.119,8476.0,0.14208067748030306,0.3926002425579477,0.10225,2544,6170.424983583161,6170.424983583161,2346,5113.856983358257,5113.856983358257,198,1056.5680002249085,1056.5680002249085,2055,83,0.02075,10,2282,4599,0.4961948249619482,4000,0.009949300085720097,0.009949300085720097,0.5142020819652205,0.51375,0.5140212491791323,0.09228968126231302,0.014403875671527344,0.0
8,0.994226588319728,0.14288286495607247,0.17154415530141728,0.4094240645471909,0.4715803723263427,61.088392530527884,0.019564718214210533,2.119,8476.0,0.14288286495607247,0.4094240645471909,0.10025,3167,8656.69488229059,8656.69488229059,2424,5239.829264764146,5239.829264764146,743,3416.865617526451,3416.865617526451,2142,72,0.018,6,2729,5309,0.5140327745338105,4000,0.010962104645412,0.010962104645412,0.7213912401908225,0.5355,0.6470347441144935,0.09029447883828261,0.0110316577129701,0.0
9,0.9948139854627183,0.14326843236159859,0.17154415530141728,0.42668559947765666,0.4720206776382378,58.51399671750126,0.01572962530069012,2.11975,8479.0,0.14326843236159859,0.42668559947765666,0.0975,2862,7340.763561021381,7340.763561021381,2436,5162.29721785877,5162.29721785877,426,2178.4663431626054,2178.4663431626054,2146,67,0.01675,7,2516,5008,0.5023961661341853,4000,0.011551639715106622,0.011551639715106622,0.6117302967517307,0.5365,0.5816381780510385,0.09127542732923442,0.010711818879508783,0.0
10,0.9947603451338588,0.14428703813013155,0.17154415530141728,0.44415678668371966,0.4730186318802884,56.02928659940575,0.01662007436436839,2.12,8480.0,0.14428703813013155,0.44415678668371966,0.1,2772,6878.702017134382,6878.702017134382,2446,5159.948282664354,5159.948282664354,326,1718.7537344700258,1718.7537344700258,2194,62,0.0155,3,2438,4966,0.490938380990737,4000,0.012271662373917839,0.012271662373917839,0.5732251680944841,0.5485,0.5633351008566905,0.09154997348714965,0.015118956254796645,0.0
