cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9434382533046385,0.029486388228668507,0.027136434811012612,0.30564066003090834,0.9040707339467212,80.85708769015258,0.22568935581583366,2.117,8468.0,0.029486388228668507,0.30564066003090834,0.1125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,248,0.062,6,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.017725080385852077,0.0
2,0.9869263017683083,0.029866998451393664,0.027136434811012612,0.3180394368902291,0.9038612325263534,77.8667312726721,0.05243855881501279,2.11875,8475.0,0.029866998451393664,0.3180394368902291,0.11575,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,203,0.05075,9,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.030552250803858483,0.0
3,0.9872521353641527,0.03021278993837707,0.027136434811012612,0.3316281889599215,0.9037142297364331,74.87752881744112,0.04706880974528475,2.12025,8481.0,0.03021278993837707,0.3316281889599215,0.112,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,176,0.044,14,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.03510610932475888,0.0
4,0.9904493654474049,0.030353973234883987,0.027136434811012612,0.3463754222476767,0.90373231667542,71.89452730957643,0.032860999819627174,2.1215,8486.0,0.030353973234883987,0.3463754222476767,0.111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,135,0.03375,11,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.005559485530546637,0.0
5,0.9932338204591558,0.030637288836158648,0.027136434811012612,0.3622485069133658,0.9036327794830632,68.93091383972968,0.024993980221239446,2.122,8488.0,0.030637288836158648,0.3622485069133658,0.116,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,157,0.03925,6,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.002971061093247629,0.0
6,0.993719452569481,0.03074273226770031,0.027136434811012612,0.3789338851661201,0.9036876553821396,66.01095625884837,0.02054622413897165,2.123,8492.0,0.03074273226770031,0.3789338851661201,0.1025,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,118,0.0295,8,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.029332797427652713,0.0
7,0.9943681693798667,0.03069466629749075,0.027136434811012612,0.3963745169571731,0.9038691732215066,63.139679470033904,0.017049863478978862,2.124,8496.0,0.03069466629749075,0.3963745169571731,0.10625,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,145,0.03625,6,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.023171221864951796,0.0
8,0.9947850064631294,0.03061739021182017,0.027136434811012612,0.41460572514890637,0.9040536914001973,60.32204951288676,0.016052109348574473,2.124,8496.0,0.03061739021182017,0.41460572514890637,0.1175,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,143,0.03575,4,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.01352893890675233,0.0
9,0.9946968734997101,0.030661128633615226,0.027136434811012612,0.43331164454101173,0.9041552116643629,57.57626129862106,0.016057557615707423,2.12525,8501.0,0.030661128633615226,0.43331164454101173,0.104,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,127,0.03175,7,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.017382636655948525,0.0
10,0.9940003162514968,0.030811464145629373,0.027136434811012612,0.4523912424521895,0.9041439909289426,54.911064644039705,0.02032479859433561,2.1255,8502.0,0.030811464145629373,0.4523912424521895,0.107,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,128,0.032,7,0,0,0.0,4000,0.0,0.0,0.0,0.0,0.0,0.1,0.02724437299035376,0.0
