cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9427815710239712,0.13415292862626896,0.17155479805595955,0.3055366777136672,0.47175666149754775,80.90175856142267,0.2166963731659302,2.118,8472.0,0.13415292862626896,0.3055366777136672,0.11975,2245,3009.159261677532,3009.159261677532,2245,3009.159261677532,3009.159261677532,0,0.0,0.0,2017,270,0.0675,6,2071,4262,0.48592210229939,4000,0.0,0.0,0.2507632718064401,0.50425,0.35215796308386405,0.09471763055374205,0.024790455616653606,0.0
2,0.9876977428617502,0.13710704874040305,0.17155479805595955,0.3174150385081142,0.4747040272618747,78.01941858203085,0.04765760948427299,2.11725,8469.0,0.13710704874040305,0.3174150385081142,0.1025,2440,4554.743859520352,4554.743859520352,2440,4554.743859520352,4554.743859520352,0,0.0,0.0,2092,207,0.05175,11,2303,4532,0.5081641659311562,4000,0.002509031360135423,0.002509031360135423,0.37956198829333104,0.523,0.43693719297599865,0.09344594210536003,0.01611743912018848,0.0
3,0.9851780918006083,0.1401076659770977,0.17155479805595955,0.33009473980808196,0.4776507574310028,75.2143197295842,0.05714897621888376,2.11775,8471.0,0.1401076659770977,0.33009473980808196,0.10275,2541,5140.042197413863,5140.042197413863,2541,5140.042197413863,5140.042197413863,0,0.0,0.0,2284,188,0.047,4,2433,4825,0.5042487046632125,4000,0.005183080347181472,0.005183080347181472,0.42833684978445286,0.571,0.48540210987067167,0.09271896835193993,0.02215180675569517,0.0
4,0.9851136054181413,0.14158380571303705,0.17155479805595955,0.3433428141917268,0.47929137224104873,72.49342000593775,0.057424647933954034,2.11825,8473.0,0.14158380571303705,0.3433428141917268,0.1005,2703,5653.668403873275,5653.668403873275,2653,5434.11228391362,5434.11228391362,50,219.55611995965924,219.55611995965924,2365,185,0.04625,8,2565,5068,0.5061168113654302,4000,0.007365935802512113,0.007365935802512113,0.47113903365606696,0.59125,0.5191834201936403,0.0922122486970954,0.036970542026708575,0.0
5,0.9904467597531831,0.14302303626989915,0.17155479805595955,0.35719030214922265,0.48071263147889504,69.85077753304948,0.03580937084595587,2.1195,8478.0,0.14302303626989915,0.35719030214922265,0.108,3052,7022.870800501055,7022.870800501055,2752,5698.5098587971015,5698.5098587971015,300,1324.3609417039577,1324.3609417039577,2507,130,0.0325,11,2778,5559,0.4997301672962763,4000,0.009058557621557715,0.009058557621557715,0.5852392333750391,0.62675,0.6018435400250235,0.09097234689962465,0.025542812254516933,0.0
6,0.9919856724749823,0.14404700068760642,0.17155479805595955,0.3712498041136541,0.48184320987346807,67.31822141532709,0.02813749682087775,2.12025,8481.0,0.14404700068760642,0.3712498041136541,0.0995,3256,7455.892383081269,7455.892383081269,2828,5547.629238891863,5547.629238891863,428,1908.2631441893961,1908.2631441893961,2593,120,0.03,5,2901,5849,0.4959822191827663,4000,0.010004461693245635,0.010004461693245635,0.6213243652567206,0.64825,0.6320946191540324,0.09051858071268952,0.026972898664571865,0.0
7,0.9929261406345066,0.14544202613149637,0.17155479805595955,0.38544064683884377,0.4832186213547875,64.8938338811678,0.02232383671662106,2.12075,8483.0,0.14544202613149637,0.38544064683884377,0.105,3159,6911.368669155962,6911.368669155962,2934,5743.501641167934,5743.501641167934,225,1167.8670279880216,1167.8670279880216,2665,133,0.03325,12,2945,5824,0.5056662087912088,4000,0.011070718187198942,0.011070718187198942,0.5759473890962822,0.66625,0.6120684334577693,0.09081897349813346,0.012046347211311925,0.0
8,0.9926813627114214,0.14681415981789828,0.17155479805595955,0.39962119524367373,0.4846938393445194,62.6034887607672,0.022630514821215676,2.12075,8483.0,0.14681415981789828,0.39962119524367373,0.09575,3942,9931.459620917123,9931.459620917123,3002,5799.202815778435,5799.202815778435,940,4132.25680513869,4132.25680513869,2797,138,0.0345,6,3416,6739,0.506900133550972,4000,0.012247277932069882,0.012247277932069882,0.8276216350763579,0.69925,0.7762729810458147,0.08835590528431278,0.017368617439120215,0.0
9,0.9929351758556809,0.14831009749140595,0.17155479805595955,0.41374755051170825,0.4861989035234625,60.425042982098546,0.01980810462033278,2.1215,8486.0,0.14831009749140595,0.41374755051170825,0.096,3426,7440.469310402929,7440.469310402929,3059,5639.345675495135,5639.345675495135,367,1801.1236349077908,1801.1236349077908,2866,125,0.03125,5,3230,6292,0.5133502860775588,4000,0.012687021479640874,0.012687021479640874,0.6200391092001925,0.7165,0.6586234655201155,0.09012064801719827,0.030472898664571924,0.0
10,0.9931801728637875,0.14949297528323555,0.17155479805595955,0.4276284686843932,0.4874824352144738,58.37078575811596,0.02280132915865904,2.1205,8482.0,0.14949297528323555,0.4276284686843932,0.0985,3303,6619.102684642473,6619.102684642473,3071,5463.945097555283,5463.945097555283,232,1155.1575870872007,1155.1575870872007,2959,122,0.0305,8,3136,6262,0.5007984669434685,4000,0.013260410683099588,0.013260410683099588,0.5515918903868268,0.73975,0.626855134232096,0.09059717298651856,0.030329536527886836,0.0
