cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9413551734982587,0.13687971388059578,0.17384115728132377,0.30549272903481195,0.4653859795127663,80.91036172952727,0.22630173743781648,2.1175,8470.0,0.13687971388059578,0.30549272903481195,0.11325,2276,3070.277087297931,3070.277087297931,2276,3070.277087297931,3070.277087297931,0,0.0,0.0,1931,243,0.06075,6,2144,4207,0.5096268124554314,4000,0.0,0.0,0.2558564239414729,0.48275,0.3466138543648838,0.09480079218452675,0.017184782608695715,0.0
2,0.9839206573310054,0.14010852208109134,0.17384115728132377,0.3174656538096165,0.4686429555703696,78.03804860124934,0.06104778401630689,2.11825,8473.0,0.14010852208109134,0.3174656538096165,0.09725,2305,4259.888715621827,4259.888715621827,2305,4259.888715621827,4259.888715621827,0,0.0,0.0,2051,216,0.054,13,2167,4356,0.49747474747474746,4000,0.002630459667569012,0.002630459667569012,0.35499072630178935,0.51275,0.41809443578107364,0.0937285834632839,0.01737450592885381,0.0
3,0.9858016585957124,0.14155120696882023,0.17384115728132377,0.33020713591609563,0.4701967561811773,75.22087704399588,0.05178171285659889,2.1185,8474.0,0.14155120696882023,0.33020713591609563,0.103,2459,5106.150975006127,5106.150975006127,2459,5106.150975006127,5106.150975006127,0,0.0,0.0,2132,164,0.041,1,2248,4591,0.48965367022435197,4000,0.005078810012094025,0.005078810012094025,0.4255125812504751,0.533,0.4685075487502851,0.09297238676874572,0.025063241106719425,0.0
4,0.9870850771985081,0.14303329541556453,0.17384115728132377,0.3436227254957162,0.47176145483437526,72.47915217501597,0.04528779264392311,2.11925,8477.0,0.14303329541556453,0.3436227254957162,0.09575,2630,5718.229208907897,5718.229208907897,2584,5517.96529423526,5517.96529423526,46,200.26391467263687,200.26391467263687,2275,146,0.0365,5,2463,4905,0.5021406727828747,4000,0.007108931161673607,0.007108931161673607,0.47651910074228504,0.56875,0.513411460445371,0.09229882809331943,0.02203656126482212,0.0
5,0.9903381279503302,0.1443542837986579,0.17384115728132377,0.35757865375025816,0.4732462504850845,69.82319121454988,0.03263548994669274,2.12,8480.0,0.1443542837986579,0.35757865375025816,0.1005,2963,7020.966064102332,7020.966064102332,2653,5652.471824671068,5652.471824671068,310,1368.4942394312718,1368.4942394312718,2378,153,0.03825,9,2661,5341,0.4982213068713724,4000,0.008675455293135854,0.008675455293135854,0.5850805053418122,0.5945,0.5888483032050873,0.0911672754519237,0.02756324110671937,0.0
6,0.9932489280112154,0.14504882554899673,0.17384115728132377,0.37164704991937153,0.4740268021091096,67.27476600051212,0.02254891946347088,2.12,8480.0,0.14504882554899673,0.37164704991937153,0.101,3163,7622.047779274686,7622.047779274686,2756,5765.946560685361,5765.946560685361,407,1856.1012185893214,1856.1012185893214,2545,121,0.03025,4,2871,5708,0.502978276103714,4000,0.010120551132938258,0.010120551132938258,0.6351706482728375,0.63625,0.6356023889637026,0.09046596416554446,0.017577075098814232,0.0
7,0.9927055708624584,0.14609074971222544,0.17384115728132377,0.38577006495022337,0.47517067500698257,64.83933409640235,0.02312221986694991,2.12025,8481.0,0.14609074971222544,0.38577006495022337,0.10025,2976,6649.438452306794,6649.438452306794,2771,5605.182454893037,5605.182454893037,205,1044.2559974137519,1044.2559974137519,2547,135,0.03375,7,2740,5523,0.49610718812239724,4000,0.011129118475349779,0.011129118475349779,0.55411987102552,0.63675,0.587171922615312,0.09119242116077032,0.007259881422924996,0.0
8,0.9926859153021439,0.1474224758080216,0.17384115728132377,0.3999481349871205,0.47667876978678053,62.52974429594003,0.02120488073428241,2.1205,8482.0,0.1474224758080216,0.3999481349871205,0.10675,3792,9876.502556539077,9876.502556539077,2868,5777.838489996225,5777.838489996225,924,4098.6640665428395,4098.6640665428395,2696,132,0.033,9,3201,6488,0.49337237977805176,4000,0.012134003957967213,0.012134003957967213,0.8230418797115211,0.674,0.7634251278269126,0.08854862308259631,0.022103754940711484,0.0
9,0.9927881260322547,0.14882538298399337,0.17384115728132377,0.4141044768199239,0.47822845040960493,60.335888929433544,0.02055374626330905,2.12125,8485.0,0.14882538298399337,0.4141044768199239,0.088,3374,7689.632569340759,7689.632569340759,2992,5841.912134726337,5841.912134726337,382,1847.7204346144122,1847.7204346144122,2763,122,0.0305,5,3017,6137,0.4916082776600945,4000,0.01282051086496955,0.01282051086496955,0.6408027141116764,0.69075,0.6607816284670058,0.09008827557299492,0.006861660079051424,0.0
10,0.9928239300902745,0.15011744546437222,0.17384115728132377,0.42809977799703736,0.479670303254059,58.25958576854775,0.02041903305616408,2.12125,8485.0,0.15011744546437222,0.42809977799703736,0.097,3203,6651.289404835746,6651.289404835746,2986,5552.718252127023,5552.718252127023,217,1098.5711527087094,1098.5711527087094,2849,148,0.037,4,3001,6052,0.49586913417052214,4000,0.013456479787253877,0.013456479787253877,0.5542741170695993,0.71225,0.6174644702417595,0.09073803294637361,0.025529644268774687,0.0
