cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9431716528134412,0.13759841103688814,0.17154415530141728,0.30560355346105506,0.46584387204301536,80.87432367590733,0.21836062703513423,2.11825,8473.0,0.13759841103688814,0.30560355346105506,0.109,2750,4003.9505556582,4003.9505556582,2750,4003.9505556582,4003.9505556582,0,0.0,0.0,2492,234,0.0585,5,2672,5242,0.5097291110263258,4000,0.0,0.0,0.33366254630482217,0.623,0.4493975277828933,0.09325903708325661,0.013793553338449782,0.0
2,0.9865291294616564,0.14002923774294973,0.17154415530141728,0.3178424649583376,0.46839730535643015,77.93421302276963,0.05117184042833858,2.11875,8475.0,0.14002923774294973,0.3178424649583376,0.09475,2791,5155.684784464781,5155.684784464781,2791,5155.684784464781,5155.684784464781,0,0.0,0.0,2495,236,0.059,6,2605,5286,0.4928111993946273,4000,0.002759657655995984,0.002759657655995984,0.4296403987053626,0.62375,0.5072842392232175,0.09239073641165174,0.02113641596316196,0.0
3,0.9855750060806244,0.14191497089287186,0.17154415530141728,0.3310789945206775,0.4704189822566293,75.02976298724168,0.05423860918067396,2.1195,8478.0,0.14191497089287186,0.3310789945206775,0.106,2799,5577.731576105582,5577.731576105582,2799,5577.731576105582,5577.731576105582,0,0.0,0.0,2514,178,0.0445,11,2630,5313,0.4950122341426689,4000,0.005242700331665782,0.005242700331665782,0.4648109646754264,0.6285,0.5302865788052558,0.09204570131792117,0.009886415963161976,0.0
4,0.9871620785172746,0.1427086265145133,0.17154415530141728,0.34518835465816294,0.4714380943017361,72.16844245418382,0.04986446546860452,2.1205,8482.0,0.1427086265145133,0.34518835465816294,0.0965,2939,6101.770221126087,6101.770221126087,2885,5866.555321950392,5866.555321950392,54,235.21489917569534,235.21489917569534,2586,150,0.0375,8,2789,5525,0.5047963800904978,4000,0.007072094963693612,0.007072094963693612,0.5084808517604649,0.6465,0.5636885110562789,0.09154467233415582,0.03243323100537221,0.0
5,0.9905458386530132,0.14390400351452942,0.17154415530141728,0.3601733344021415,0.4728326371393917,69.34867875179604,0.03552214443448685,2.1215,8486.0,0.14390400351452942,0.3601733344021415,0.09825,3219,7318.92884489894,7318.92884489894,2886,5842.504912405287,5842.504912405287,333,1476.4239324936466,1476.4239324936466,2589,119,0.02975,8,2856,5808,0.49173553719008267,4000,0.008537381093645397,0.008537381093645397,0.6099107370748609,0.64725,0.6248464422449165,0.09062730336632625,0.021473714504988584,0.0
6,0.9934781926829581,0.14514126433670538,0.17154415530141728,0.37564048353065554,0.47409863677808367,66.59667753525925,0.02471778221436081,2.1215,8486.0,0.14514126433670538,0.37564048353065554,0.1025,3357,7690.254219146985,7690.254219146985,2914,5704.892036589445,5704.892036589445,443,1985.3621825575444,1985.3621825575444,2676,126,0.0315,6,3020,6033,0.5005801425493122,4000,0.009994222683990677,0.009994222683990677,0.6408545182621953,0.669,0.6521127109573172,0.09021830933564025,0.020293553338449732,0.0
7,0.9932652903829444,0.1455711032591463,0.17154415530141728,0.3916031219980766,0.4745897057498429,63.91674685466351,0.023886732017809196,2.12275,8491.0,0.1455711032591463,0.3916031219980766,0.09775,3118,6631.0615210661,6631.0615210661,2923,5627.3164540997595,5627.3164540997595,195,1003.7450669663449,1003.7450669663449,2683,99,0.02475,9,2925,5801,0.5042234097569385,4000,0.010687166675224808,0.010687166675224808,0.5525884600887956,0.67075,0.5998530760532773,0.09100220385920085,0.01276419800460471,0.0
8,0.9922950031399456,0.14624253504101498,0.17154415530141728,0.40808811147775703,0.4754861325125551,61.31691274191569,0.024529929956084936,2.1235,8494.0,0.14624253504101498,0.40808811147775703,0.1045,3855,9806.536833705912,9806.536833705912,2938,5751.408619138483,5751.408619138483,917,4055.12821456744,4055.12821456744,2737,137,0.03425,5,3266,6592,0.4954490291262136,4000,0.011449196020832862,0.011449196020832862,0.8172114028087578,0.68425,0.7640268416852547,0.08853959737472118,0.013688795088257821,0.0
9,0.9924107488436651,0.14751992670130407,0.17154415530141728,0.4249140212006318,0.47686157220593567,58.79731435622946,0.021226406092753683,2.1235,8494.0,0.14751992670130407,0.4249140212006318,0.09525,3317,7438.288097030129,7438.288097030129,2950,5643.437175916761,5643.437175916761,367,1794.8509211133567,1794.8509211133567,2716,141,0.03525,4,3012,6033,0.49925410243659873,4000,0.012237695560808465,0.012237695560808465,0.6198573414191257,0.679,0.6435144048514754,0.09034728392722788,0.014496738296239542,0.0
10,0.992370928416901,0.1482096146206988,0.17154415530141728,0.44186460313752496,0.4776997460195439,56.37251242479847,0.026433611641813917,2.12325,8493.0,0.1482096146206988,0.44186460313752496,0.099,3269,7085.735388636334,7085.735388636334,2981,5706.174999261026,5706.174999261026,288,1379.5603893753143,1379.5603893753143,2730,120,0.03,3,3053,5999,0.5089181530255042,4000,0.012730666972775504,0.012730666972775504,0.5904779490529787,0.6825,0.6272867694317872,0.0905906984585232,0.029165771297006926,0.0
11,0.9931148561832813,0.14881208750422442,0.17154415530141728,0.45891928869476367,0.4785691400973601,54.04132077828457,0.025076196757812582,2.1225,8490.0,0.14881208750422442,0.45891928869476367,0.10225,3448,7672.681024678352,7672.681024678352,2984,5559.285870705731,5559.285870705731,464,2113.3951539726168,2113.3951539726168,2794,127,0.03175,9,3106,6242,0.49759692406280037,4000,0.013301161990172776,0.013301161990172776,0.6393900853898093,0.6985,0.6630340512338857,0.09005448923149172,0.01977609363008448,0.0
12,0.9927931664020068,0.14976665860103752,0.17154415530141728,0.4755152501966184,0.47977499022059417,51.82546805909828,0.026780875551804605,2.12425,8497.0,0.14976665860103752,0.4755152501966184,0.08975,3930,9561.234348369879,9561.234348369879,2991,5471.7832857250505,5471.7832857250505,939,4089.4510626447973,4089.4510626447973,2806,131,0.03275,9,3383,6736,0.5022268408551069,4000,0.013811511659659348,0.013811511659659348,0.7967695290307568,0.7015,0.758661717418454,0.0886200742387232,0.013089600920951683,0.0
13,0.9921865777399108,0.15068127409858698,0.17154415530141728,0.49169578284126203,0.48094101778719806,49.71456249513727,0.028725096368929337,2.12525,8501.0,0.15068127409858698,0.49169578284126203,0.09525,3650,8296.11888908701,8296.11888908701,3025,5416.524749986668,5416.524749986668,625,2879.594139100329,2879.594139100329,2766,154,0.0385,8,3193,6416,0.49766209476309226,4000,0.014259505919349593,0.014259505919349593,0.6913432407571932,0.6915,0.6914059444543159,0.08962891083318526,0.014496738296239542,0.0
