cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
227,0.9950833759497253,0.17059021739021876,0.17154415530141728,0.3753557868429448,0.6151809759000466,1.6067779063206484,0.007421977805527222,2.25775,9031.0,0.17059021739021876,0.3753557868429448,0.111,3887,5292.449743828139,5292.449743828139,3585,4035.793615351492,4035.793615351492,302,1256.6561284766199,1256.6561284766199,3510,99,0.02475,10,3732,7397,0.5045288630525889,4000,0.017439771475348975,0.017439771475348975,0.44103747865230813,0.8775,0.6156224871913849,0.1,0.019468150422102815,0.0
228,0.9950830790531632,0.17049201303627676,0.17154415530141728,0.3718959993954384,0.6153879071770982,1.5977622173558768,0.007422825136248682,2.259,9036.0,0.17049201303627676,0.3718959993954384,0.1005,3868,5330.708469898643,5330.708469898643,3555,4025.8441705638993,4025.8441705638993,313,1304.8642993347391,1304.8642993347391,3502,104,0.026,11,3771,7370,0.5116689280868385,4000,0.017455962787244424,0.017455962787244424,0.4442257058248499,0.8755,0.61673542349491,0.1,0.010781657712970016,0.0
229,0.9952281675681889,0.1704256265719745,0.17154415530141728,0.36856401259440447,0.6153528831958195,1.5891795340624981,0.007725679332226622,2.258,9032.0,0.1704256265719745,0.36856401259440447,0.11175,3863,5210.941384541577,5210.941384541577,3572,3998.062902546822,3998.062902546822,291,1212.8784819947443,1212.8784819947443,3493,106,0.0265,8,3719,7356,0.505573681348559,4000,0.01769642466500964,0.01769642466500964,0.4342451153784285,0.87325,0.6098470692270571,0.1,0.03713718342287031,0.0
230,0.9951463747626024,0.17036643539747753,0.17154415530141728,0.36584220870004924,0.6155447185630105,1.5822692276930268,0.009189344199664233,2.258,9032.0,0.17036643539747753,0.36584220870004924,0.10025,3876,5351.014038157779,5351.014038157779,3568,4060.300530793173,4060.300530793173,308,1290.7135073646052,1290.7135073646052,3498,106,0.0265,6,3725,7374,0.5051532411174396,4000,0.017391188654021002,0.017391188654021002,0.4459178365131111,0.8745,0.6173507019078668,0.1,0.014101496546431336,0.0
231,0.9951463636580464,0.17020518207318147,0.17154415530141728,0.36303932376162074,0.616003198258547,1.5752110674000808,0.009189645281980166,2.258,9032.0,0.17020518207318147,0.36303932376162074,0.118,3897,5345.312778248428,5345.312778248428,3587,4049.1829844185254,4049.1829844185254,310,1296.129793829885,1296.129793829885,3525,101,0.02525,10,3770,7422,0.5079493398005929,4000,0.017423827901648637,0.017423827901648637,0.4454427315206652,0.88125,0.6197656389123991,0.1,0.02091020721412129,0.0
232,0.9950235210723777,0.17007865392045843,0.17154415530141728,0.35991294274628644,0.6163737429094173,1.5674070542945262,0.00892290761907645,2.25775,9031.0,0.17007865392045843,0.35991294274628644,0.12175,3855,5294.828282945138,5294.828282945138,3552,4032.2709921153464,4032.2709921153464,303,1262.5572908298045,1262.5572908298045,3522,107,0.02675,9,3630,7377,0.4920699471329809,4000,0.017616489525032072,0.017616489525032072,0.4412356902453914,0.8805,0.6169414141472349,0.1,0.0317419416730621,0.0
233,0.995073546481911,0.1699859174651827,0.17154415530141728,0.3565605624196261,0.6164194378126684,1.5591072846109963,0.008172015812941334,2.25975,9039.0,0.1699859174651827,0.3565605624196261,0.1055,3869,5366.850544847524,5366.850544847524,3550,4039.9029673452465,4039.9029673452465,319,1326.9475775022665,1326.9475775022665,3497,96,0.024,10,3742,7366,0.5080097746402389,4000,0.017686884270644448,0.017686884270644448,0.4472375454039231,0.87425,0.6180425272423539,0.1,0.016526093630084393,0.0
234,0.9950739649343389,0.1698996587971851,0.17154415530141728,0.3531849475895088,0.6166650414387637,1.5508344281920357,0.008171193775539948,2.26075,9043.0,0.1698996587971851,0.3531849475895088,0.11,3905,5407.824657503629,5407.824657503629,3595,4121.643213794886,4121.643213794886,310,1286.1814437087517,1286.1814437087517,3506,117,0.02925,12,3581,7411,0.48320064768587234,4000,0.018376489442730685,0.018376489442730685,0.45065205479193154,0.8765,0.620991232875159,0.1,0.02200306983883349,0.0
235,0.9950242230557741,0.1698337679441393,0.17154415530141728,0.3502909006414336,0.6169645745511291,1.5438359532092991,0.008921299978639939,2.2615,9046.0,0.1698337679441393,0.3502909006414336,0.10625,3941,5357.134723044744,5357.134723044744,3621,4025.9391074971345,4025.9391074971345,320,1331.1956155475957,1331.1956155475957,3498,84,0.021,5,3731,7439,0.5015459067078909,4000,0.018429467341223416,0.018429467341223416,0.4464278935870247,0.8745,0.617656736152215,0.1,0.022683231005372284,0.0
236,0.9950386373480752,0.16970575959489015,0.17154415530141728,0.34615636902086483,0.6176245028466001,1.5338916344857343,0.006671601285931283,2.262,9048.0,0.16970575959489015,0.34615636902086483,0.11,3883,5279.406397253495,5279.406397253495,3572,3987.9089165782693,3987.9089165782693,311,1291.4974806752132,1291.4974806752132,3503,94,0.0235,8,3671,7386,0.49702139182236665,4000,0.01835339640283593,0.01835339640283593,0.4399505331044212,0.87575,0.6142703198626528,0.1,0.018165771297006916,0.0
237,0.9945978747450183,0.16957944326866503,0.17154415530141728,0.3418119153692304,0.6178527436491927,1.523575955393022,0.006101372738053691,2.26325,9053.0,0.16957944326866503,0.3418119153692304,0.10125,3911,5382.815344527146,5382.815344527146,3591,4047.0170915929516,4047.0170915929516,320,1335.7982529341969,1335.7982529341969,3492,92,0.023,5,3658,7403,0.49412400378225046,4000,0.01813416530778133,0.01813416530778133,0.44856794537722483,0.873,0.6183407672263349,0.1,0.020008633921719143,0.0
