cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9406834308755039,0.1248487677915105,0.16904296731476462,0.3055838895142135,0.45379508451231876,80.86435181353119,0.22423113785188145,2.11725,8469.0,0.1248487677915105,0.3055838895142135,0.11225,2063,2533.2217013887666,2533.2217013887666,2063,2533.2217013887666,2533.2217013887666,0,0.0,0.0,1685,236,0.059,11,1844,3748,0.4919957310565635,4000,0.0,0.0,0.21110180844904627,0.42125,0.29516108506942773,0.09557258372395859,0.015022727272727354,0.0
2,0.9844715553836431,0.12831855743394216,0.16904296731476462,0.3177331235687293,0.4567831267671205,77.90268216382972,0.06220911309945975,2.11775,8471.0,0.12831855743394216,0.3177331235687293,0.10175,2128,3772.438750283454,3772.438750283454,2128,3772.438750283454,3772.438750283454,0,0.0,0.0,1712,201,0.05025,8,1952,3840,0.5083333333333333,4000,0.0025749483878690655,0.0025749483878690655,0.31436989585692826,0.428,0.359821937514157,0.09460267093728765,0.021570158102766746,0.0
3,0.9844951145959056,0.1309492805654231,0.16904296731476462,0.3309990698282553,0.45906395563696584,74.95202618483437,0.05846751182076216,2.11925,8477.0,0.1309492805654231,0.3309990698282553,0.09925,2093,4293.848937098314,4293.848937098314,2093,4293.848937098314,4293.848937098314,0,0.0,0.0,1655,176,0.044,10,1830,3748,0.48826040554962646,4000,0.004911397615071499,0.004911397615071499,0.357820744758163,0.41375,0.38019244685489784,0.09429711329717654,0.0161650197628459,0.0
4,0.9873970552772966,0.13320712210943272,0.16904296731476462,0.34527039882792204,0.4610490366664479,72.02095857375824,0.04892266140305573,2.11975,8479.0,0.13320712210943272,0.34527039882792204,0.0995,2137,4756.967015661512,4756.967015661512,2095,4573.435259110995,4573.435259110995,42,183.53175655051606,183.53175655051606,1777,164,0.041,6,1964,3914,0.5017884517118038,4000,0.007378003985679901,0.007378003985679901,0.3964139179717596,0.44425,0.41554835078305574,0.09376677473825416,0.02302964426877463,0.0
5,0.9875303933232644,0.13481376293419864,0.16904296731476462,0.3605923560867394,0.46244767477857723,69.12105574035974,0.046791679650235264,2.121,8484.0,0.13481376293419864,0.3605923560867394,0.0955,2350,5772.4043423882795,5772.4043423882795,2127,4769.222095870964,4769.222095870964,223,1003.182246517318,1003.182246517318,1786,134,0.0335,7,2097,4136,0.5070116054158608,4000,0.009097551371154448,0.009097551371154448,0.4810336951989832,0.4465,0.4672202171193899,0.09299169674320916,0.02149604743083,0.0
6,0.9904779061888728,0.1360017077506018,0.16904296731476462,0.37657955102164514,0.4635071797003395,66.26773620601432,0.03474802813729406,2.12225,8489.0,0.1360017077506018,0.37657955102164514,0.10375,2500,6585.222107342203,6585.222107342203,2166,5029.16726309878,5029.16726309878,334,1556.0548442434126,1556.0548442434126,1823,125,0.03125,9,2205,4323,0.5100624566273422,4000,0.010461569784826048,0.010461569784826048,0.5487685089451378,0.45575,0.5115611053670828,0.09232658341949376,0.021151185770750924,0.0
7,0.9906102243825814,0.13826397645188537,0.16904296731476462,0.3932958744600227,0.46552932871268454,63.472006053612745,0.03541075028853793,2.1235,8494.0,0.13826397645188537,0.3932958744600227,0.107,2399,5968.0294894622575,5968.0294894622575,2187,4838.573132116247,4838.573132116247,212,1129.4563573460136,1129.4563573460136,1857,150,0.0375,7,2098,4256,0.49295112781954886,4000,0.011559160430956906,0.011559160430956906,0.49733579078848,0.46425,0.48410147447308804,0.09273847788290368,0.015529644268774678,0.0
8,0.9925038717541825,0.13964241704797503,0.16904296731476462,0.41074803589251957,0.4667135051083233,60.73046889327464,0.026788750911850165,2.125,8500.0,0.13964241704797503,0.41074803589251957,0.1015,2898,8067.711059571586,8067.711059571586,2220,4915.884975315732,4915.884975315732,678,3151.8260842558584,3151.8260842558584,1822,121,0.03025,8,2365,4720,0.5010593220338984,4000,0.012495798688359165,0.012495798688359165,0.6723092549642428,0.4555,0.5855855529785456,0.09121621670532182,0.02656324110671937,0.0
9,0.9919466839400675,0.14044971888594648,0.16904296731476462,0.42862822346605844,0.4675250588264472,58.063811830616295,0.027677033207962425,2.1255,8502.0,0.14044971888594648,0.42862822346605844,0.09125,2592,7025.928311004456,7025.928311004456,2192,4926.877872501689,4926.877872501689,400,2099.0504385027575,2099.0504385027575,1913,123,0.03075,6,2322,4505,0.5154273029966704,4000,0.01302104757120016,0.01302104757120016,0.5854940259169892,0.47825,0.5425964155501934,0.09186105376674711,0.019421936758893255,0.0
10,0.9921649217839362,0.14220219031179,0.16904296731476462,0.4469692886401225,0.46918151632871125,55.468473517024584,0.026480603647989983,2.12625,8505.0,0.14220219031179,0.4469692886401225,0.099,2535,6822.619970791601,6822.619970791601,2178,4878.511291799405,4878.511291799405,357,1944.1086789921953,1944.1086789921953,1895,142,0.0355,7,2216,4430,0.5002257336343116,4000,0.013120925529226023,0.013120925529226023,0.5685516642325861,0.47375,0.5306309985395516,0.09204053502190673,0.023529644268774685,0.0
