cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9395998927367522,0.13825419919424223,0.17409087238378249,0.30560276430869787,0.4665373435606472,80.90283951383803,0.22066987415190756,2.1195,8478.0,0.13825419919424223,0.30560276430869787,0.113,2277,3014.8769214335985,3014.8769214335985,2277,3014.8769214335985,3014.8769214335985,0,0.0,0.0,1962,259,0.06475,10,2099,4239,0.49516395376267985,4000,0.0,0.0,0.25123974345277894,0.4905,0.3469438460716674,0.09479584230892499,0.016200896191187475,0.0
2,0.986912238787406,0.14089515913512804,0.17409087238378249,0.31751525914214374,0.46940382532248454,78.01950643013686,0.05135265233734465,2.12,8480.0,0.14089515913512804,0.31751525914214374,0.10325,2402,4438.289267268526,4438.289267268526,2402,4438.289267268526,4438.289267268526,0,0.0,0.0,2050,232,0.058,8,2264,4452,0.5085354896675651,4000,0.0024253706387380915,0.0024253706387380915,0.36985743893901296,0.5125,0.42691446336340777,0.0935962830495489,0.027444548170276417,0.0
3,0.985603417194741,0.14251782708939287,0.17409087238378249,0.3303080500850108,0.47118781746325056,75.2067794119053,0.05561730719185736,2.12125,8485.0,0.14251782708939287,0.3303080500850108,0.09975,2550,5136.849803989979,5136.849803989979,2550,5136.849803989979,5136.849803989979,0,0.0,0.0,2225,179,0.04475,7,2423,4775,0.507434554973822,4000,0.004634458291568061,0.004634458291568061,0.4280708169991292,0.55625,0.47934249019947756,0.09280986264700784,0.0212358103061987,0.0
4,0.9895111899175263,0.14402342760366457,0.17409087238378249,0.34381206994609387,0.4728980132327641,72.46161560317023,0.039351540315128726,2.121,8484.0,0.14402342760366457,0.34381206994609387,0.11025,2706,5918.48607243331,5918.48607243331,2656,5698.837507530879,5698.837507530879,50,219.64856490243108,219.64856490243108,2361,155,0.03875,5,2572,5067,0.5075981843299783,4000,0.00663144800639864,0.00663144800639864,0.49320717270273473,0.59025,0.5320243036216409,0.09201963544567539,0.0174572442120986,0.0
5,0.9916494146020521,0.14515520092557282,0.17409087238378249,0.3577982192616287,0.47427735158571804,69.81130787032403,0.03182805857047518,2.12075,8483.0,0.14515520092557282,0.3577982192616287,0.10375,3087,6991.377306599911,6991.377306599911,2775,5614.100979959418,5614.100979959418,312,1377.276326640495,1377.276326640495,2436,133,0.03325,7,2805,5523,0.5078761542639869,4000,0.008243268219386299,0.008243268219386299,0.582614775549944,0.609,0.5931688653299664,0.09110246702005051,0.023210418222554097,0.0
6,0.993508282303325,0.14614824675667853,0.17409087238378249,0.3719979742780665,0.47543732451048537,67.26676680236602,0.021154970189369123,2.12075,8483.0,0.14614824675667853,0.3719979742780665,0.09975,3196,7565.288375341165,7565.288375341165,2780,5685.343212078916,5685.343212078916,416,1879.9451632622502,1879.9451632622502,2547,122,0.0305,4,2819,5743,0.49085843635730453,4000,0.009536948045180006,0.009536948045180006,0.6304406979450445,0.63675,0.6329644187670267,0.09050553371849461,0.02198263629574304,0.0
7,0.9940213667408591,0.14809787027193874,0.17409087238378249,0.386269771252394,0.47718632968882024,64.83528464116853,0.017762263877133394,2.121,8484.0,0.14809787027193874,0.386269771252394,0.09375,3126,6993.444523327986,6993.444523327986,2902,5856.106355543865,5856.106355543865,224,1137.338167784131,1137.338167784131,2680,148,0.037,5,2932,5806,0.5049948329314502,4000,0.010330455981906433,0.010330455981906433,0.5827870436106168,0.67,0.6176722261663701,0.09073491660750446,0.022008028379387645,0.0
8,0.9946021869265296,0.14939685826936872,0.17409087238378249,0.40055017857806163,0.47856392260393193,62.53299152355687,0.01758753600823606,2.12125,8485.0,0.14939685826936872,0.40055017857806163,0.10075,3952,10048.202017114834,10048.202017114834,3017,5922.406881819936,5922.406881819936,935,4125.795135294903,4125.795135294903,2767,152,0.038,5,3414,6719,0.5081113260901919,4000,0.011648587543182091,0.011648587543182091,0.837350168092833,0.69175,0.7791101008556998,0.08831334848716452,0.008286594473487674,0.0
9,0.9949387572501995,0.15054574880585067,0.17409087238378249,0.4148017123234013,0.4798104884439753,60.34345900202433,0.01440138514496701,2.12225,8489.0,0.15054574880585067,0.4148017123234013,0.0945,3421,7469.975369614448,7469.975369614448,3040,5630.637415529868,5630.637415529868,381,1839.3379540845613,1839.3379540845613,2835,126,0.0315,10,3126,6256,0.49968030690537085,4000,0.01257168001753911,0.01257168001753911,0.6224979474678187,0.70875,0.6569987684806913,0.09014501847278963,0.014536594473487652,0.0
10,0.9953834859415395,0.15199615487119827,0.17409087238378249,0.42874179650919764,0.48139032449581226,58.276825879372645,0.012736640070895021,2.122,8488.0,0.15199615487119827,0.42874179650919764,0.1035,3342,6753.205601540171,6753.205601540171,3110,5588.267717353375,5588.267717353375,232,1164.9378841867865,1164.9378841867865,2922,138,0.0345,7,3121,6264,0.4982439335887612,4000,0.012932661319165942,0.012932661319165942,0.562767133461634,0.7305,0.6298602800769804,0.0905520957988453,0.016738984316654215,0.0
