cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9427797117711947,0.13832388680994182,0.17384115728132377,0.30552648578604036,0.4665840100621397,80.9034881822271,0.21837351953681405,2.1175,8470.0,0.13832388680994182,0.30552648578604036,0.11325,2372,3190.8073430920535,3190.8073430920535,2372,3190.8073430920535,3190.8073430920535,0,0.0,0.0,1980,273,0.06825,6,2157,4352,0.49563419117647056,4000,0.0,0.0,0.26590061192431563,0.495,0.35754036715458937,0.09463689449268116,0.017184782608695715,0.0
2,0.9858623917041133,0.14175219747698758,0.17384115728132377,0.31754256404219594,0.4699281091234028,78.0311361587011,0.0581488746885674,2.119,8476.0,0.14175219747698758,0.31754256404219594,0.093,2476,4526.636578443046,4526.636578443046,2476,4526.636578443046,4526.636578443046,0,0.0,0.0,2128,210,0.0525,14,2283,4604,0.49587315377932234,4000,0.0025142260858040076,0.0025142260858040076,0.37721971487022243,0.532,0.4391318289221334,0.093413022566168,0.010557312252964413,0.0
3,0.9850850193985399,0.14246803896936663,0.17384115728132377,0.33028252902311195,0.4709922705081159,75.2282100504532,0.05900655805039054,2.11925,8477.0,0.14246803896936663,0.33028252902311195,0.109,2570,5231.051154152141,5231.051154152141,2570,5231.051154152141,5231.051154152141,0,0.0,0.0,2325,178,0.0445,1,2370,4895,0.48416751787538304,4000,0.00490809212081499,0.00490809212081499,0.43592092951264205,0.58125,0.49405255770758527,0.09258921163438623,0.011948616600790496,0.0
4,0.9886255724288449,0.14332969965237657,0.17384115728132377,0.34372203119889605,0.47203688793849663,72.49781092143944,0.046645498808179114,2.11925,8477.0,0.14332969965237657,0.34372203119889605,0.095,2801,5892.340186845858,5892.340186845858,2758,5703.888754975844,5703.888754975844,43,188.4514318700102,188.4514318700102,2387,153,0.03825,6,2637,5188,0.5082883577486508,4000,0.006993242886538745,0.006993242886538745,0.49102834890378055,0.59675,0.5333170093422683,0.09200024485986598,0.016462450592885425,0.0
5,0.9920883239891494,0.14462629250689063,0.17384115728132377,0.35757375092435595,0.47354515181453244,69.8540158119028,0.0298559895763935,2.11875,8475.0,0.14462629250689063,0.35757375092435595,0.094,3172,7192.467195083105,7192.467195083105,2839,5720.791497550161,5720.791497550161,333,1471.6756975329424,1471.6756975329424,2529,136,0.034,8,2919,5701,0.5120154358884407,4000,0.008616536601933308,0.008616536601933308,0.5993722662568755,0.63225,0.6125233597541253,0.09081214960368812,0.011928853754940794,0.0
6,0.9931106445267427,0.1456035541495836,0.17384115728132377,0.37157733720677244,0.4746984168498225,67.32619494582595,0.022901861520832872,2.11875,8475.0,0.1456035541495836,0.37157733720677244,0.1045,3374,7784.960705864773,7784.960705864773,2925,5773.5380025136965,5773.5380025136965,449,2011.422703351083,2011.422703351083,2676,123,0.03075,4,3043,6050,0.5029752066115702,4000,0.009668631886869844,0.009668631886869844,0.6487467254886771,0.669,0.6568480352932062,0.09014727947060192,0.011705533596837903,0.0
7,0.9934406891992515,0.14679207891091542,0.17384115728132377,0.3856494494764617,0.4760173103277958,64.91187680849121,0.02091999022796364,2.1195,8478.0,0.14679207891091542,0.3856494494764617,0.105,3137,6548.697246557981,6548.697246557981,2944,5549.609498292898,5549.609498292898,193,999.0877482650967,999.0877482650967,2750,119,0.02975,9,2907,5887,0.4937998980805164,4000,0.011002815671893809,0.011002815671893809,0.545724770546453,0.6875,0.6024348623278718,0.09096347706508193,0.012786561264822138,0.0
8,0.9930582525227709,0.14775579006218734,0.17384115728132377,0.3996836981186183,0.47723141504896055,62.630596313716595,0.022180074564127104,2.11975,8479.0,0.14775579006218734,0.3996836981186183,0.10425,3981,9839.566914033323,9839.566914033323,3048,5761.563794386282,5761.563794386282,933,4078.003119647065,4078.003119647065,2813,140,0.035,5,3356,6794,0.4939652634677657,4000,0.012117202876075357,0.012117202876075357,0.8199639095027086,0.70325,0.7732783457016252,0.08840082481447563,0.02065118577075098,0.0
9,0.9931102689654383,0.14835843336015353,0.17384115728132377,0.41374269732474034,0.4779970866456756,60.46462521442609,0.022441673852243355,2.11975,8479.0,0.14835843336015353,0.41374269732474034,0.0915,3524,7508.931681701264,7508.931681701264,3142,5670.926238588652,5670.926238588652,382,1838.005443112608,1838.005443112608,2903,128,0.032,6,3163,6427,0.4921425237280224,4000,0.01299052761488166,0.01299052761488166,0.6257443068083866,0.72575,0.6657465840850318,0.09001380123872453,0.005733201581027636,0.0
10,0.9927682234360906,0.14924997483138203,0.17384115728132377,0.42756569471933925,0.479021202915755,58.41900324868105,0.02353144789694517,2.121,8484.0,0.14924997483138203,0.42756569471933925,0.10775,3400,6705.834976711271,6705.834976711271,3190,5671.336523876122,5671.336523876122,210,1034.498452835151,1034.498452835151,2951,124,0.031,15,3142,6351,0.4947252401196662,4000,0.013493778440297099,0.013493778440297099,0.5588195813925594,0.73775,0.6303917488355357,0.09054412376746697,0.027427865612648206,0.0
