run_group,check_rep,scenario,metric,n,mean,sd,ci95_half_width,relative_half_width,passed,criterion
r20260612_134238,45,ce_light,MEAN_RESOURCES,45,1.1801625351422333,0.025504061686481044,0.007451765242753753,0.006314185564156775,True,rel_hw<=0.05
r20260612_134238,45,baseline,MEAN_LOCAL_CE_ACTIVATION,45,0.018773321937247706,0.0006774861222020969,0.0001979475896793981,0.01054408965771023,True,rel_hw<=0.05
r20260612_134238,45,baseline,CEI_SIM,45,0.6187395811811801,0.0014374755261479593,0.00042000095101465745,0.0006788008457659544,True,rel_hw<=0.05
r20260612_134238,45,baseline,UNEMPLOYMENT,45,0.09071890628228232,2.1562132892217573e-05,6.300014265219331e-06,6.944543892114518e-05,True,rel_hw<=0.05
r20260612_134238,45,baseline,D_adv_exposure,45,0.17017762424160546,0.0003446176996334974,0.00010069024407700031,0.0005916773402245164,True,rel_hw<=0.05
r20260612_134238,45,baseline,D_resources,45,0.38091235183918387,0.01713900058529666,0.005007665462350583,0.013146503226192971,True,rel_hw<=0.05
r20260612_134238,45,baseline,MEAN_RESOURCES,45,1.6247460056371548,0.04534222325055509,0.013248070342723788,0.008153933166635772,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,MEAN_LOCAL_CE_ACTIVATION,45,0.01915098966975859,0.002955276931605516,0.0008634714812238388,0.04508756446082524,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,CEI_SIM,45,0.6415928952105234,0.0016224197687930808,0.0004740378764319472,0.0007388452708417274,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,UNEMPLOYMENT,45,0.09037610657184215,2.4336296531896465e-05,7.110568146479282e-06,7.867752236955372e-05,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,D_adv_exposure,45,0.17463347777937524,0.004529648099036102,0.00132347053897673,0.007578561429376951,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,D_resources,45,0.7729630824274513,0.002645689191850957,0.0007730162750278557,0.0010000688164824604,True,rel_hw<=0.05
r20260612_134238,45,ce_strong,MEAN_RESOURCES,45,5.249055558087276,0.09397971519145512,0.027458950805424005,0.005231217406932892,True,rel_hw<=0.05
r20260612_134238,50,ce_off,MEAN_LOCAL_CE_ACTIVATION,50,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,50,ce_off,CEI_SIM,50,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,50,ce_off,UNEMPLOYMENT,50,0.1,1.401868266681942e-17,3.885780586188048e-18,3.885780586188048e-17,True,rel_hw<=0.05
r20260612_134238,50,ce_off,D_adv_exposure,50,0.029954077549988082,0.00037939729995114385,0.0001051635661952536,0.0035108263981674655,True,rel_hw<=0.05
r20260612_134238,50,ce_off,D_resources,50,0.02756511712496507,0.012654846015260892,0.003507744353446914,0.12725301828193697,False,rel_hw<=0.05
r20260612_134238,50,ce_off,MEAN_RESOURCES,50,1.0285435767843785,0.013252116811604478,0.0036732993717242157,0.0035713599838019094,True,rel_hw<=0.05
r20260612_134238,50,ce_light,MEAN_LOCAL_CE_ACTIVATION,50,0.02513099729387388,0.011078012950979944,0.0030706685272464435,0.12218649707128705,False,rel_hw<=0.05
r20260612_134238,50,ce_light,CEI_SIM,50,0.5631464136948136,0.0033452260123011473,0.0009272493431767114,0.0016465510933347015,True,rel_hw<=0.05
r20260612_134238,50,ce_light,UNEMPLOYMENT,50,0.09155280379457782,5.017839018451582e-05,1.3908740147650286e-05,0.0001519204171928815,True,rel_hw<=0.05
r20260612_134238,50,ce_light,D_adv_exposure,50,0.17716100093425613,0.008061257295503643,0.0022344665218277404,0.012612632069384976,True,rel_hw<=0.05
r20260612_134238,50,ce_light,D_resources,50,0.15205692276361552,0.017402641280325686,0.004823766058671092,0.031723422853756005,True,rel_hw<=0.05
r20260612_134238,50,ce_light,MEAN_RESOURCES,50,1.180512656721577,0.02437448338128874,0.0067562620948366054,0.005723159388735012,True,rel_hw<=0.05
r20260612_134238,50,baseline,MEAN_LOCAL_CE_ACTIVATION,50,0.018799425620096934,0.0006541252873623628,0.00018131427916429413,0.009644671216468753,True,rel_hw<=0.05
r20260612_134238,50,baseline,CEI_SIM,50,0.6187613114265914,0.001413437362885717,0.0003917848484789372,0.0006331760587546329,True,rel_hw<=0.05
r20260612_134238,50,baseline,UNEMPLOYMENT,50,0.09071858032860114,2.1201560443283655e-05,5.876772727183476e-06,6.478025456192778e-05,True,rel_hw<=0.05
r20260612_134238,50,baseline,D_adv_exposure,50,0.1701720855853538,0.0003379000470205941,9.366111452771401e-05,0.0005503905896524732,True,rel_hw<=0.05
r20260612_134238,50,baseline,D_resources,50,0.3811129439329001,0.01631414153677002,0.004522049323075784,0.011865378479173225,True,rel_hw<=0.05
r20260612_134238,50,baseline,MEAN_RESOURCES,50,1.6251894126568696,0.04315161395299919,0.01196101714736143,0.0073597680702383395,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,MEAN_LOCAL_CE_ACTIVATION,50,0.019106337028859978,0.002822466295103514,0.0007823477423197611,0.040947029309596636,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,CEI_SIM,50,0.6415521739203696,0.0016454951305581078,0.00045610797996901585,0.0007109444851255834,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,UNEMPLOYMENT,50,0.09037671739119446,2.4682426958371407e-05,6.84161969953518e-06,7.570113074500502e-05,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,D_adv_exposure,50,0.17469384565303192,0.004460111886595368,0.001236279941066026,0.007076837403427838,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,D_resources,50,0.7728911766484096,0.0026904430621963724,0.0007457527692007392,0.0009648871558278693,True,rel_hw<=0.05
r20260612_134238,50,ce_strong,MEAN_RESOURCES,50,5.247661885940877,0.09367938806987579,0.02596660158015321,0.004948223064774979,True,rel_hw<=0.05
r20260612_134238,55,ce_off,MEAN_LOCAL_CE_ACTIVATION,55,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,55,ce_off,CEI_SIM,55,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,55,ce_off,UNEMPLOYMENT,55,0.09999999999999996,5.602278556055906e-17,1.4806057293336758e-17,1.4806057293336762e-16,True,rel_hw<=0.05
r20260612_134238,55,ce_off,D_adv_exposure,55,0.02997446442042333,0.0003860137669428706,0.00010201816800406613,0.0034035026138633947,True,rel_hw<=0.05
r20260612_134238,55,ce_off,D_resources,55,0.02631023273223934,0.013499895290568465,0.003567837998882416,0.13560647810274032,False,rel_hw<=0.05
r20260612_134238,55,ce_off,MEAN_RESOURCES,55,1.0272397456886342,0.014108821655783251,0.0037287689229802117,0.00362989159894757,True,rel_hw<=0.05
r20260612_134238,55,ce_light,MEAN_LOCAL_CE_ACTIVATION,55,0.024412832699317055,0.010804209340480634,0.0028554050089394383,0.11696328091493118,False,rel_hw<=0.05
r20260612_134238,55,ce_light,CEI_SIM,55,0.5630595069652712,0.0034887695033843542,0.0009220341443842925,0.0016375429825415636,True,rel_hw<=0.05
r20260612_134238,55,ce_light,UNEMPLOYMENT,55,0.09155410739552095,5.233154255076457e-05,1.3830512165764192e-05,0.00015106380870511131,True,rel_hw<=0.05
r20260612_134238,55,ce_light,D_adv_exposure,55,0.17772600513148207,0.008228277419698967,0.0021746213738308142,0.012235808553858085,True,rel_hw<=0.05
r20260612_134238,55,ce_light,D_resources,55,0.15028189639844947,0.018407065644522,0.00486473612134833,0.0323707395097692,True,rel_hw<=0.05
r20260612_134238,55,ce_light,MEAN_RESOURCES,55,1.1780957546440065,0.025610317527378284,0.006768457241402571,0.005745252212922067,True,rel_hw<=0.05
r20260612_134238,55,baseline,MEAN_LOCAL_CE_ACTIVATION,55,0.018779233486516687,0.0006686290411523891,0.00017670952617287712,0.009409837004250089,True,rel_hw<=0.05
r20260612_134238,55,baseline,CEI_SIM,55,0.6186535008127685,0.0014578264160100927,0.00038528361671435996,0.0006227777200131994,True,rel_hw<=0.05
r20260612_134238,55,baseline,UNEMPLOYMENT,55,0.09072019748780848,2.1867396240150557e-05,5.779254250715179e-06,6.370416302821464e-05,True,rel_hw<=0.05
r20260612_134238,55,baseline,D_adv_exposure,55,0.17014200675245666,0.00034472588695711663,9.110634506501082e-05,0.0005354723786558098,True,rel_hw<=0.05
r20260612_134238,55,baseline,D_resources,55,0.38223756718471913,0.01688794876990431,0.00446325427327866,0.01167664995921701,True,rel_hw<=0.05
r20260612_134238,55,baseline,MEAN_RESOURCES,55,1.6283273170775268,0.045147702495911816,0.011931921326803848,0.007327716732173297,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,MEAN_LOCAL_CE_ACTIVATION,55,0.01912916643049955,0.002729221427530713,0.0007212959587405925,0.03770660689064621,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,CEI_SIM,55,0.6415131415597921,0.0016502660151826941,0.0004361427752218625,0.000679865690921644,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,UNEMPLOYMENT,55,0.09037730287660313,2.475399022774051e-05,6.542141628327964e-06,7.23869978423708e-05,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,D_adv_exposure,55,0.17437823630361024,0.004432673073752332,0.0011714949700539889,0.006718126039618253,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,D_resources,55,0.7729195156639268,0.002760331237220675,0.0007295178566709705,0.0009438471171792385,True,rel_hw<=0.05
r20260612_134238,55,ce_strong,MEAN_RESOURCES,55,5.248013584933191,0.09632098091451612,0.025456320097277402,0.004850658193866217,True,rel_hw<=0.05
r20260612_134238,60,ce_off,MEAN_LOCAL_CE_ACTIVATION,60,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,60,ce_off,CEI_SIM,60,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,60,ce_off,UNEMPLOYMENT,60,0.09999999999999999,2.798980403504518e-17,7.08239759956749e-18,7.08239759956749e-17,True,rel_hw<=0.05
r20260612_134238,60,ce_off,D_adv_exposure,60,0.029976824377548762,0.00037595067651795673,9.512864633109794e-05,0.003173406399990282,True,rel_hw<=0.05
r20260612_134238,60,ce_off,D_resources,60,0.02699900336775165,0.013330253866336567,0.0033730196133691854,0.12493126384798384,False,rel_hw<=0.05
r20260612_134238,60,ce_off,MEAN_RESOURCES,60,1.0279635683262751,0.01394758712688919,0.0035292264805982937,0.0034332213605045964,True,rel_hw<=0.05
r20260612_134238,60,ce_light,MEAN_LOCAL_CE_ACTIVATION,60,0.0241318972188351,0.010413618107997112,0.0026350089410610714,0.10919195109966033,False,rel_hw<=0.05
r20260612_134238,60,ce_light,CEI_SIM,60,0.5630131005525782,0.0036518783746376546,0.0009240527229866475,0.0016412632709251723,True,rel_hw<=0.05
r20260612_134238,60,ce_light,UNEMPLOYMENT,60,0.09155480349171133,5.477817561956491e-05,1.3860790844799735e-05,0.00015139337660262234,True,rel_hw<=0.05
r20260612_134238,60,ce_light,D_adv_exposure,60,0.1779612073114824,0.008055273794310973,0.002038265495294485,0.011453425867846269,True,rel_hw<=0.05
r20260612_134238,60,ce_light,D_resources,60,0.15142173582075263,0.01840492413723242,0.004657088358551855,0.03075574542392475,True,rel_hw<=0.05
r20260612_134238,60,ce_light,MEAN_RESOURCES,60,1.1796854220620383,0.025638235836240773,0.006487368747433381,0.005499236174414825,True,rel_hw<=0.05
r20260612_134238,60,baseline,MEAN_LOCAL_CE_ACTIVATION,60,0.01878034553907584,0.0006792072252185601,0.00017186314043048857,0.009151223552990376,True,rel_hw<=0.05
r20260612_134238,60,baseline,CEI_SIM,60,0.6186220755623373,0.0014612543698258778,0.0003697483708086846,0.0005976966962787053,True,rel_hw<=0.05
r20260612_134238,60,baseline,UNEMPLOYMENT,60,0.09072066886656495,2.1918815547387807e-05,5.5462255621301785e-06,6.11351925798492e-05,True,rel_hw<=0.05
r20260612_134238,60,baseline,D_adv_exposure,60,0.17013342858512887,0.00034161773627753,8.64412138203008e-05,0.0005080789503812804,True,rel_hw<=0.05
r20260612_134238,60,baseline,D_resources,60,0.38153091956825025,0.01653841642581238,0.004184796744134549,0.01096843408882868,True,rel_hw<=0.05
r20260612_134238,60,baseline,MEAN_RESOURCES,60,1.6264145108463093,0.044200819613425306,0.011184350499098938,0.0068766912890362315,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,MEAN_LOCAL_CE_ACTIVATION,60,0.019131592287966404,0.002675003354649091,0.0006768692383155202,0.035379660413381524,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,CEI_SIM,60,0.6415750108689822,0.001627507704409417,0.0004118162686867931,0.0006418832743017968,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,UNEMPLOYMENT,60,0.09037637483696528,2.441261556614167e-05,6.177244030302001e-06,6.835020813177623e-05,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,D_adv_exposure,60,0.17440632524809552,0.004267612781994593,0.0010798550245381614,0.006191604708155235,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,D_resources,60,0.7730166924367828,0.0027650979674680425,0.0006996663207375327,0.0009051115293926868,True,rel_hw<=0.05
r20260612_134238,60,ce_strong,MEAN_RESOURCES,60,5.2510998957688075,0.09639932440154549,0.02439239456219835,0.004645197205608881,True,rel_hw<=0.05
r20260612_134238,65,ce_off,MEAN_LOCAL_CE_ACTIVATION,65,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,65,ce_off,CEI_SIM,65,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,65,ce_off,UNEMPLOYMENT,65,0.1,1.3985787785349405e-17,3.400058012914542e-18,3.4000580129145415e-17,True,rel_hw<=0.05
r20260612_134238,65,ce_off,D_adv_exposure,65,0.029992883649893186,0.0003738570095811907,9.088765971712759e-05,0.0030303074815365835,True,rel_hw<=0.05
r20260612_134238,65,ce_off,D_resources,65,0.026641553045564214,0.01367320360325212,0.003324066272630628,0.12476998870694893,False,rel_hw<=0.05
r20260612_134238,65,ce_off,MEAN_RESOURCES,65,1.027595507441759,0.014297480200603998,0.0034758329574737044,0.0033824913911184103,True,rel_hw<=0.05
r20260612_134238,65,ce_light,MEAN_LOCAL_CE_ACTIVATION,65,0.02453916456688828,0.010799977285006087,0.002625561739585812,0.10699474843282122,False,rel_hw<=0.05
r20260612_134238,65,ce_light,CEI_SIM,65,0.5631576027499944,0.0036750619813225313,0.0008934372614063723,0.0015864782026267002,True,rel_hw<=0.05
r20260612_134238,65,ce_light,UNEMPLOYMENT,65,0.09155263595875009,5.512592971983733e-05,1.3401558921095429e-05,0.00014638091826360553,True,rel_hw<=0.05
r20260612_134238,65,ce_light,D_adv_exposure,65,0.17756443843515873,0.00792100251020916,0.0019256597103071245,0.010844850057126265,True,rel_hw<=0.05
r20260612_134238,65,ce_light,D_resources,65,0.1514788414342552,0.019154380746966203,0.004656584723054371,0.030740826104584517,True,rel_hw<=0.05
r20260612_134238,65,ce_light,MEAN_RESOURCES,65,1.1798257061853696,0.02690090528445115,0.006539827428446014,0.005543045378787925,True,rel_hw<=0.05
r20260612_134238,65,baseline,MEAN_LOCAL_CE_ACTIVATION,65,0.01878862052136534,0.0006563719440858183,0.000159569322957915,0.008492870606251372,True,rel_hw<=0.05
r20260612_134238,65,baseline,CEI_SIM,65,0.6187018724121685,0.0015254783470164384,0.000370856111711786,0.0005994100361550677,True,rel_hw<=0.05
r20260612_134238,65,baseline,UNEMPLOYMENT,65,0.09071947191381749,2.288217520524592e-05,5.562841675676631e-06,6.131915848188876e-05,True,rel_hw<=0.05
r20260612_134238,65,baseline,D_adv_exposure,65,0.1701142452249852,0.0003579810527548897,8.702808633817963e-05,0.0005115861180413217,True,rel_hw<=0.05
r20260612_134238,65,baseline,D_resources,65,0.38112412144018315,0.016496510275787083,0.004010434936462586,0.010522647900920166,True,rel_hw<=0.05
r20260612_134238,65,baseline,MEAN_RESOURCES,65,1.6253169404595562,0.0439572527609189,0.010686363311763801,0.006574941198079339,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,MEAN_LOCAL_CE_ACTIVATION,65,0.019067616361209468,0.0026240808620769085,0.0006379352596059281,0.03345647654752078,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,CEI_SIM,65,0.6415781203103605,0.0016032298618983303,0.0003897581331958634,0.0006074991039397036,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,UNEMPLOYMENT,65,0.09037632819534461,2.4048447928475484e-05,5.846371997938079e-06,6.468919588436249e-05,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,D_adv_exposure,65,0.1745023949645284,0.0043378333369578125,0.001054562333017894,0.0060432542099623215,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,D_resources,65,0.7729510674664912,0.0027143032631592673,0.0006598690542875411,0.0008537009418337437,True,rel_hw<=0.05
r20260612_134238,65,ce_strong,MEAN_RESOURCES,65,5.24911495592202,0.09480642474085531,0.023048207870964156,0.004390875045508635,True,rel_hw<=0.05
r20260612_134238,70,ce_off,MEAN_LOCAL_CE_ACTIVATION,70,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,70,ce_off,CEI_SIM,70,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,70,ce_off,UNEMPLOYMENT,70,0.09999999999999998,4.1933969229135525e-17,9.823653226219738e-18,9.82365322621974e-17,True,rel_hw<=0.05
r20260612_134238,70,ce_off,D_adv_exposure,70,0.029985521286099454,0.00036217972478011534,8.484596348049793e-05,0.002829564397795893,True,rel_hw<=0.05
r20260612_134238,70,ce_off,D_resources,70,0.02735303868723495,0.01359270901573477,0.003184293360016894,0.11641461105756166,False,rel_hw<=0.05
r20260612_134238,70,ce_off,MEAN_RESOURCES,70,1.0283473743271971,0.01423482815496332,0.003334719276515093,0.0032427945651116717,True,rel_hw<=0.05
r20260612_134238,70,ce_light,MEAN_LOCAL_CE_ACTIVATION,70,0.024287727829131932,0.010548047884803348,0.002471036406491035,0.1017401225785785,False,rel_hw<=0.05
r20260612_134238,70,ce_light,CEI_SIM,70,0.5632043516558566,0.0036596193619653915,0.0008573200250962426,0.0015222183965299047,True,rel_hw<=0.05
r20260612_134238,70,ce_light,UNEMPLOYMENT,70,0.09155193472516215,5.48942904294801e-05,1.2859800376443458e-05,0.0001404645397724082,True,rel_hw<=0.05
r20260612_134238,70,ce_light,D_adv_exposure,70,0.17769500571255561,0.007994001771086766,0.0018727132854950519,0.010538919076456234,True,rel_hw<=0.05
r20260612_134238,70,ce_light,D_resources,70,0.15176841541642205,0.01857601464012151,0.004351706492476402,0.028673334175204988,True,rel_hw<=0.05
r20260612_134238,70,ce_light,MEAN_RESOURCES,70,1.1801927874150222,0.02607663582586965,0.006108838070157628,0.005176135742650846,True,rel_hw<=0.05
r20260612_134238,70,baseline,MEAN_LOCAL_CE_ACTIVATION,70,0.0187354739697657,0.000685406812768355,0.00016056669500407424,0.008570196583400459,True,rel_hw<=0.05
r20260612_134238,70,baseline,CEI_SIM,70,0.6187168630545705,0.001634320690677073,0.00038286382187957915,0.0006188029529200188,True,rel_hw<=0.05
r20260612_134238,70,baseline,UNEMPLOYMENT,70,0.09071924705418147,2.4514810360155077e-05,5.74295732819345e-06,6.330472876129038e-05,True,rel_hw<=0.05
r20260612_134238,70,baseline,D_adv_exposure,70,0.1701321562588788,0.0003621340069837809,8.483525340974354e-05,0.0004986432622452358,True,rel_hw<=0.05
r20260612_134238,70,baseline,D_resources,70,0.380767938523452,0.01674226054734535,0.0039221224430590635,0.01030055854562843,True,rel_hw<=0.05
r20260612_134238,70,baseline,MEAN_RESOURCES,70,1.6244017889083946,0.04460001624599168,0.010448214217221648,0.00643203811308463,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,MEAN_LOCAL_CE_ACTIVATION,70,0.01908551522841871,0.002559955817199286,0.0005997075565443244,0.03142213083413897,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,CEI_SIM,70,0.6415189954195184,0.0016029820931835457,0.0003755222913726461,0.0005853642589758001,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,UNEMPLOYMENT,70,0.09037721506870723,2.404473139775326e-05,5.632834370589709e-06,6.23258236747777e-05,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,D_adv_exposure,70,0.17463469523273376,0.004308333009980471,0.0010092908029254103,0.0057794403430563406,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,D_resources,70,0.7730597997846629,0.002770099363272054,0.0006489367938976223,0.0008394393216131336,True,rel_hw<=0.05
r20260612_134238,70,ce_strong,MEAN_RESOURCES,70,5.252033025750346,0.09630398254100887,0.02256063392466734,0.0042956001636041035,True,rel_hw<=0.05
r20260612_134238,75,ce_off,MEAN_LOCAL_CE_ACTIVATION,75,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,75,ce_off,CEI_SIM,75,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,75,ce_off,UNEMPLOYMENT,75,0.09999999999999999,2.79424839605701e-17,6.323979449493082e-18,6.323979449493082e-17,True,rel_hw<=0.05
r20260612_134238,75,ce_off,D_adv_exposure,75,0.02997614514696179,0.00035821048860816323,8.107066543359239e-05,0.0027045060342526816,True,rel_hw<=0.05
r20260612_134238,75,ce_off,D_resources,75,0.027410543161601096,0.013627310552858388,0.0030841507150811795,0.11251695002533577,False,rel_hw<=0.05
r20260612_134238,75,ce_off,MEAN_RESOURCES,75,1.0284093411368993,0.014266679913658875,0.0032288536235285255,0.0031396580081225734,True,rel_hw<=0.05
r20260612_134238,75,ce_light,MEAN_LOCAL_CE_ACTIVATION,75,0.023919183888906355,0.010298552604258979,0.0023307818703863174,0.09744403827537473,False,rel_hw<=0.05
r20260612_134238,75,ce_light,CEI_SIM,75,0.563370232542857,0.0036018760070757245,0.0008151812802509469,0.0014469725824374897,True,rel_hw<=0.05
r20260612_134238,75,ce_light,UNEMPLOYMENT,75,0.09154944651185716,5.402814010613506e-05,1.222771920376402e-05,0.00013356409754132517,True,rel_hw<=0.05
r20260612_134238,75,ce_light,D_adv_exposure,75,0.1776485531878304,0.007935154627288879,0.0017958945547696028,0.01010925517007041,True,rel_hw<=0.05
r20260612_134238,75,ce_light,D_resources,75,0.15090203834345,0.018803593304692473,0.004255653785229006,0.028201433406374692,True,rel_hw<=0.05
r20260612_134238,75,ce_light,MEAN_RESOURCES,75,1.179006405882784,0.026346998555414954,0.005962887109656542,0.005057552766383669,True,rel_hw<=0.05
r20260612_134238,75,baseline,MEAN_LOCAL_CE_ACTIVATION,75,0.01875279699759551,0.0006871782611984565,0.00015552308120100162,0.008293327188522484,True,rel_hw<=0.05
r20260612_134238,75,baseline,CEI_SIM,75,0.6187309791914398,0.0015934748531275969,0.00036063730907684595,0.0005828660939979573,True,rel_hw<=0.05
r20260612_134238,75,baseline,UNEMPLOYMENT,75,0.09071903531212841,2.3902122796912866e-05,5.4095596361524434e-06,5.9629818786545544e-05,True,rel_hw<=0.05
r20260612_134238,75,baseline,D_adv_exposure,75,0.17012608191507914,0.000365824051637447,8.279377695805646e-05,0.0004866612810103048,True,rel_hw<=0.05
r20260612_134238,75,baseline,D_resources,75,0.38085468785927395,0.01637204664113639,0.0037053429698945197,0.00972902024843566,True,rel_hw<=0.05
r20260612_134238,75,baseline,MEAN_RESOURCES,75,1.6245957056709341,0.043593302664955494,0.009866093171162937,0.006072952880968244,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,MEAN_LOCAL_CE_ACTIVATION,75,0.018975030633718866,0.002518452371808511,0.0005699794286835189,0.030038393069608982,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,CEI_SIM,75,0.6415256628675318,0.0016014223436885558,0.0003624359955162286,0.0005649594653722649,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,UNEMPLOYMENT,75,0.09037711505698703,2.4021335155328738e-05,5.43653993274352e-06,6.015394416291697e-05,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,D_adv_exposure,75,0.174830947657725,0.0043437928096735435,0.0009830928596038404,0.005623105478604903,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,D_resources,75,0.7730355697232945,0.0027179281658789253,0.0006151250508176392,0.0007957267102700347,True,rel_hw<=0.05
r20260612_134238,75,ce_strong,MEAN_RESOURCES,75,5.2505528003909365,0.09469211437197675,0.021430842947335875,0.00408163554621148,True,rel_hw<=0.05
r20260612_134238,80,ce_off,MEAN_LOCAL_CE_ACTIVATION,80,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,80,ce_off,CEI_SIM,80,0.0,0.0,0.0,0.0,True,abs_hw<=0.0001
r20260612_134238,80,ce_off,UNEMPLOYMENT,80,0.1,1.3965345697270692e-17,3.0602913062213835e-18,3.0602913062213833e-17,True,rel_hw<=0.05
r20260612_134238,80,ce_off,D_adv_exposure,80,0.02997672904771239,0.00035029533073536204,7.676184882905401e-05,0.0025607146365727957,True,rel_hw<=0.05
r20260612_134238,80,ce_off,D_resources,80,0.027357739992045594,0.01361043562394646,0.0029825182073358464,0.1090191736672338,False,rel_hw<=0.05
r20260612_134238,80,ce_off,MEAN_RESOURCES,80,1.0283526376269188,0.014239744249088165,0.003120421540070938,0.0030343886191334024,True,rel_hw<=0.05
r20260612_134238,80,ce_light,MEAN_LOCAL_CE_ACTIVATION,80,0.02423408238542113,0.010606305671648688,0.002324209206250907,0.09590663138329171,False,rel_hw<=0.05
r20260612_134238,80,ce_light,CEI_SIM,80,0.563400825049138,0.0035394345008261745,0.0007756127822840254,0.0013766624892968145,True,rel_hw<=0.05
r20260612_134238,80,ce_light,UNEMPLOYMENT,80,0.09154898762426293,5.3091517512391614e-05,1.1634191734260161e-05,0.0001270815990015032,True,rel_hw<=0.05
r20260612_134238,80,ce_light,D_adv_exposure,80,0.17736404298386468,0.007843822084443874,0.0017188532996545984,0.009691103510822469,True,rel_hw<=0.05
r20260612_134238,80,ce_light,D_resources,80,0.15141132497848217,0.018753205972234666,0.00410947744829723,0.02714114977120271,True,rel_hw<=0.05
r20260612_134238,80,ce_light,MEAN_RESOURCES,80,1.1797171131201565,0.0262636960410182,0.005755286149434662,0.004878530696408126,True,rel_hw<=0.05
r20260612_134238,80,baseline,MEAN_LOCAL_CE_ACTIVATION,80,0.01878032253695116,0.0006950986309776375,0.00015232020341343776,0.008110627659016009,True,rel_hw<=0.05
r20260612_134238,80,baseline,CEI_SIM,80,0.6187611442095916,0.0016219697219803952,0.00035542978646787063,0.0005744216323116059,True,rel_hw<=0.05
r20260612_134238,80,baseline,UNEMPLOYMENT,80,0.09071858283685613,2.432954582970471e-05,5.3314467970177925e-06,5.8769070572956434e-05,True,rel_hw<=0.05
r20260612_134238,80,baseline,D_adv_exposure,80,0.17011431074859087,0.0003574489823484009,7.832946185587638e-05,0.00046045192500963775,True,rel_hw<=0.05
r20260612_134238,80,baseline,D_resources,80,0.38099729873431787,0.016178617685185633,0.0035452959147534257,0.009305304595415724,True,rel_hw<=0.05
r20260612_134238,80,baseline,MEAN_RESOURCES,80,1.6249235353808476,0.043145925356123896,0.009454767760745634,0.005818592416737713,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,MEAN_LOCAL_CE_ACTIVATION,80,0.018912848732051298,0.0024526195000511334,0.0005374539446554765,0.028417397731557065,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,CEI_SIM,80,0.6415376006341063,0.0016161846760667288,0.0003541620823881109,0.0005520519483784759,True,rel_hw<=0.05
r20260612_134238,80,ce_strong,UNEMPLOYMENT,80,0.09037693599048842,2.4242770141000824e-05,5.31243123582164e-06,5.878082917505345e-05,True,rel_hw<=0.05
