cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9422116659494164,0.13792342400098853,0.17384115728132377,0.3054769419959411,0.46608574736169966,80.89908481109299,0.2230478232168063,2.1175,8470.0,0.13792342400098853,0.3054769419959411,0.11325,1979,2554.2241921467707,2554.2241921467707,1979,2554.2241921467707,2554.2241921467707,0,0.0,0.0,1625,269,0.06725,6,1810,3604,0.5022197558268591,4000,0.0,0.0,0.21285201601221315,0.40625,0.2902112096073279,0.09564683185589008,0.017184782608695715,0.0
2,0.9859237231368642,0.14114869741619335,0.17384115728132377,0.31740541254595667,0.46917556987600023,78.00046660235282,0.05171493496569947,2.119,8476.0,0.14114869741619335,0.31740541254595667,0.0985,2100,3809.9071333823586,3809.9071333823586,2100,3809.9071333823586,3809.9071333823586,0,0.0,0.0,1748,222,0.0555,14,1935,3848,0.5028586278586279,4000,0.0023363042605195282,0.0023363042605195282,0.3174922611151701,0.437,0.36529535666910207,0.09452056964996347,0.006638339920948533,0.0
3,0.9853934722507843,0.1430819454033031,0.17384115728132377,0.33016436236312335,0.4712833942994725,75.16384257607984,0.053734972367891175,2.119,8476.0,0.1430819454033031,0.33016436236312335,0.10225,2230,4698.634619926709,4698.634619926709,2230,4698.634619926709,4698.634619926709,0,0.0,0.0,1931,172,0.043,2,2096,4161,0.5037250660898822,4000,0.004297188936362989,0.004297188936362989,0.39155288499385976,0.48275,0.42803173099631586,0.09357952403505526,0.030556324110671995,0.0
4,0.9899582585091435,0.1448863232120854,0.17384115728132377,0.34363087885372423,0.47318554821133546,72.38544505939281,0.0370648130769723,2.1205,8482.0,0.1448863232120854,0.34363087885372423,0.10575,2402,5329.5511474173045,5329.5511474173045,2360,5145.789879139603,5145.789879139603,42,183.76126827770105,183.76126827770105,2028,161,0.04025,10,2269,4430,0.5121896162528217,4000,0.006714369812570361,0.006714369812570361,0.44412926228473837,0.507,0.469277557370843,0.09296083663943736,0.031008893280632388,0.0
5,0.9926342741078595,0.1459279190893898,0.17384115728132377,0.35773962004676674,0.47440740137995224,69.6882804973283,0.025142904588525458,2.122,8488.0,0.1459279190893898,0.35773962004676674,0.10375,2723,6617.4672156356555,6617.4672156356555,2446,5398.182222122934,5398.182222122934,277,1219.2849935127165,1219.2849935127165,2253,132,0.033,10,2499,4976,0.5022106109324759,4000,0.008483021503347963,0.008483021503347963,0.5514556013029254,0.56325,0.5561733607817553,0.09165739958827368,0.02984683794466403,0.0
6,0.9934517600926766,0.14691964709810146,0.17384115728132377,0.37210870308045696,0.47552148810368955,67.1013797791349,0.023396880844842795,2.123,8492.0,0.14691964709810146,0.37210870308045696,0.10375,3069,7691.515589232924,7691.515589232924,2658,5814.101764695839,5814.101764695839,411,1877.4138245370964,1877.4138245370964,2376,142,0.0355,8,2729,5445,0.5011937557392103,4000,0.00977139381692732,0.00977139381692732,0.6409596324360236,0.594,0.6221757794616142,0.09066736330807579,0.0322183794466403,0.0
7,0.99415117545507,0.1480429252368404,0.17384115728132377,0.38656516930197765,0.4769934455118335,64.622342708401,0.01855414913445464,2.1235,8494.0,0.1480429252368404,0.38656516930197765,0.096,2943,6709.009020250927,6709.009020250927,2730,5591.310328583846,5591.310328583846,213,1117.6986916670826,1117.6986916670826,2415,150,0.0375,10,2700,5358,0.503919372900336,4000,0.011016917570565275,0.011016917570565275,0.559084085020864,0.60375,0.5769504510125184,0.09134574323481223,0.012300395256917063,0.0
8,0.9950515617712321,0.148863250048577,0.17384115728132377,0.40122867020012576,0.47797274339148205,62.26495898026052,0.014540851386746304,2.124,8496.0,0.148863250048577,0.40122867020012576,0.094,3694,9674.795692341946,9674.795692341946,2837,5846.631665318097,5846.631665318097,857,3828.164027023841,3828.164027023841,2635,146,0.0365,6,3152,6329,0.49802496444936006,4000,0.011627798961336833,0.011627798961336833,0.8062329743617617,0.65875,0.747239784617057,0.08879140323074415,0.0063952569169960505,0.0
9,0.9948007442213489,0.1498445540626291,0.17384115728132377,0.4159006025931896,0.4790356053128188,60.02376318234864,0.016850115590527494,2.1245,8498.0,0.1498445540626291,0.4159006025931896,0.0975,3286,7588.91180478948,7588.91180478948,2869,5526.206589602352,5526.206589602352,417,2062.705215187132,2062.705215187132,2655,111,0.02775,8,2962,5941,0.49856926443359706,4000,0.012515546651658415,0.012515546651658415,0.6324093170657372,0.66375,0.6449455902394423,0.09032581614640837,0.017124505928853728,0.0
10,0.9943055448202176,0.1503993498868219,0.17384115728132377,0.43037053559107546,0.4799676746637855,57.90268171651776,0.01753064551992817,2.12425,8497.0,0.1503993498868219,0.43037053559107546,0.105,3226,6951.434178689868,6951.434178689868,2944,5507.3380470835655,5507.3380470835655,282,1444.0961316063074,1444.0961316063074,2743,128,0.032,5,2860,5969,0.47914223488021446,4000,0.01311545358930723,0.01311545358930723,0.5792861815574407,0.68575,0.6218717089344644,0.09067192436598304,0.014367588932806319,0.0
