cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9398930216780885,0.14065095778099046,0.17384115728132377,0.30541326500819815,0.4690671366076023,80.9152488900174,0.2306025767130622,2.1175,8470.0,0.14065095778099046,0.30541326500819815,0.11325,2293,3185.7792205949395,3185.7792205949395,2293,3185.7792205949395,3185.7792205949395,0,0.0,0.0,1959,463,0.11575,6,2141,4252,0.503527751646284,4000,0.0,0.0,0.2654816017162228,0.48975,0.35518896102973374,0.094672165584554,0.017184782608695715,0.0
2,0.9848650709713906,0.144111916536784,0.17384115728132377,0.3172682249730931,0.4725733488195668,78.04165961694503,0.05870851839221815,2.11875,8475.0,0.144111916536784,0.3172682249730931,0.09625,2421,4509.136579231554,4509.136579231554,2421,4509.136579231554,4509.136579231554,0,0.0,0.0,2094,345,0.08625,13,2265,4515,0.5016611295681063,4000,0.002998510344442689,0.002998510344442689,0.37576138160259814,0.5235,0.43485682896155886,0.09347714756557662,0.03102272727272737,0.0
3,0.9821589548118761,0.14649344911264212,0.17384115728132377,0.33000482014378524,0.475390715782594,75.2406445694055,0.06469947494385118,2.1195,8478.0,0.14649344911264212,0.33000482014378524,0.105,2474,4953.304397038178,4953.304397038178,2474,4953.304397038178,4953.304397038178,0,0.0,0.0,2264,272,0.068,9,2308,4738,0.4871253693541579,4000,0.005583703044059313,0.005583703044059313,0.4127753664198137,0.566,0.4740652198518882,0.09288902170222169,0.028596837944664055,0.0
4,0.990192725696106,0.14841942099124042,0.17384115728132377,0.3434127230811903,0.4776824726000617,72.49444676075036,0.036569643218946686,2.1205,8482.0,0.14841942099124042,0.3434127230811903,0.094,2720,5930.744419732197,5930.744419732197,2669,5706.041848737641,5706.041848737641,51,224.70257099456103,224.70257099456103,2358,254,0.0635,4,2527,5078,0.49763686490744385,4000,0.007462561477372344,0.007462561477372344,0.4942287016443085,0.5895,0.5323372209865851,0.09201494168520123,0.020624505928853787,0.0
5,0.9910466123942421,0.15044883160539851,0.17384115728132377,0.3573074559553719,0.48003142659784204,69.84272122120571,0.031183614743541154,2.12075,8483.0,0.15044883160539851,0.3573074559553719,0.09525,3051,7062.693169533607,7062.693169533607,2743,5700.6340031245445,5700.6340031245445,308,1362.0591664090562,1362.0591664090562,2477,255,0.06375,7,2806,5528,0.5075976845151954,4000,0.009146267749870164,0.009146267749870164,0.5885577641277515,0.61925,0.6008346584766509,0.09098748012285024,0.028070158102766807,0.0
6,0.9917732559230424,0.15257967881979234,0.17384115728132377,0.37131488451518996,0.4825078078321111,67.30951095886168,0.02926081162383286,2.1215,8486.0,0.15257967881979234,0.37131488451518996,0.1075,3296,7820.128365883882,7820.128365883882,2851,5823.543899888589,5823.543899888589,445,1996.5844659952888,1996.5844659952888,2567,289,0.07225,5,2920,5863,0.49803854681903464,4000,0.010618253407653482,0.010618253407653482,0.6516773638236025,0.64175,0.6477064182941615,0.09028440372558758,0.025306324110671907,0.0
7,0.9917497565443212,0.15429288812770003,0.17384115728132377,0.38547478492942394,0.48456347631017693,64.88496525905549,0.027308697155878518,2.12275,8491.0,0.15429288812770003,0.38547478492942394,0.1025,3123,6813.8795673298455,6813.8795673298455,2931,5828.429952267037,5828.429952267037,192,985.4496150628111,985.4496150628111,2745,250,0.0625,9,2956,5868,0.5037491479209271,4000,0.011717295447668261,0.011717295447668261,0.5678232972774397,0.68625,0.6151939783664638,0.09077209032450305,0.016077075098814175,0.0
8,0.991735573520629,0.15556159885197327,0.17384115728132377,0.3996615213450209,0.48615530409499597,62.58956403142293,0.025846168226294076,2.12375,8495.0,0.15556159885197327,0.3996615213450209,0.0935,3934,9839.558421668371,9839.558421668371,2988,5685.4064713899525,5685.4064713899525,946,4154.1519502784095,4154.1519502784095,2773,259,0.06475,6,3344,6707,0.4985835694050991,4000,0.012305208886229201,0.012305208886229201,0.8199632018056292,0.69325,0.7692779210833776,0.08846083118374934,0.027448616600790454,0.0
9,0.9912735812999087,0.1566651541119709,0.17384115728132377,0.4137669207231347,0.4880151535127442,60.41568869220868,0.031066841390985415,2.12475,8499.0,0.1566651541119709,0.4137669207231347,0.0915,3439,7555.186845299015,7555.186845299015,3065,5742.899767126758,5742.899767126758,374,1812.2870781722597,1812.2870781722597,2869,315,0.07875,8,3170,6308,0.5025364616360177,4000,0.01309019057600618,0.01309019057600618,0.6295989037748654,0.71725,0.6646593422649192,0.09003010986602622,0.019171936758893282,0.0
10,0.9907468184225704,0.15888532277796846,0.17384115728132377,0.4277133549778284,0.4908520533166301,58.35901660745313,0.03256570430583933,2.126,8504.0,0.15888532277796846,0.4277133549778284,0.095,3304,6690.94859862448,6690.94859862448,3091,5621.625621577141,5621.625621577141,213,1069.3229770473324,1069.3229770473324,2933,282,0.0705,7,3033,6237,0.4862914862914863,4000,0.01372687847033011,0.01372687847033011,0.5575790498853268,0.73325,0.627847429931196,0.09058228855103206,0.012509881422924973,0.0
