cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9428417780031224,0.13790612073982997,0.17154415530141728,0.30564395910741865,0.4660187972619733,80.86191444263557,0.21278003216190775,2.1175,8470.0,0.13790612073982997,0.30564395910741865,0.11025,2053,2653.016505272348,2653.016505272348,2053,2653.016505272348,2653.016505272348,0,0.0,0.0,1759,239,0.05975,10,1895,3812,0.4971143756558237,4000,0.0,0.0,0.22108470877267722,0.43975,0.30855082526360633,0.09537173762104591,0.03499714828897338,0.0
2,0.9858179012181615,0.13984876214796663,0.17154415530141728,0.31789060953625353,0.46822648637475944,77.91381218664127,0.05625220360038766,2.1175,8470.0,0.13984876214796663,0.31789060953625353,0.10525,2123,3955.113214997086,3955.113214997086,2123,3955.113214997086,3955.113214997086,0,0.0,0.0,1786,225,0.05625,6,1945,3909,0.4975697109235098,4000,0.0025899327281630104,0.0025899327281630104,0.32959276791639636,0.4465,0.37635566074983784,0.09435466508875244,0.015662547528517146,0.0
3,0.9866288337934628,0.14186418497022996,0.17154415530141728,0.3311951360998743,0.47022639630701574,74.9862304029112,0.05155622880179271,2.11925,8477.0,0.14186418497022996,0.3311951360998743,0.109,2166,4529.331033538268,4529.331033538268,2166,4529.331033538268,4529.331033538268,0,0.0,0.0,1841,169,0.04225,9,2050,4007,0.5116046917893686,4000,0.0049464512347001015,0.0049464512347001015,0.3774442527948242,0.46025,0.4105665516768945,0.0938415017248466,0.011912547528517115,0.0
4,0.9875749018930102,0.14302398814637785,0.17154415530141728,0.34550030259523495,0.4717044585490171,72.09532372389737,0.046188833662361414,2.1195,8478.0,0.14302398814637785,0.34550030259523495,0.09725,2322,5066.02173319597,5066.02173319597,2275,4859.1040372105,4859.1040372105,47,206.91769598547373,206.91769598547373,1949,165,0.04125,11,2113,4271,0.49473191290095997,4000,0.006723257983929957,0.006723257983929957,0.4221684777662957,0.48725,0.4482010866597774,0.09327698370010334,0.01681844106463881,0.0
5,0.9898450656831123,0.1443491044274761,0.17154415530141728,0.3607867938439057,0.4730688546939922,69.23894960970117,0.03258733864075556,2.11975,8479.0,0.1443491044274761,0.3607867938439057,0.0995,2425,5766.756681691705,5766.756681691705,2172,4637.936653234455,4637.936653234455,253,1128.8200284572472,1128.8200284572472,1936,124,0.031,1,2174,4361,0.49850951616601696,4000,0.008655206680852212,0.008655206680852212,0.48056305680760203,0.484,0.4819378340845612,0.09277093248873158,0.031298479087452424,0.0
6,0.9930217407015299,0.1456776598384692,0.17154415530141728,0.37657268721364545,0.4743580564439742,66.43942201998225,0.019610788245726138,2.12125,8485.0,0.1456776598384692,0.37657268721364545,0.1045,2691,7014.597800468754,7014.597800468754,2322,5304.818807965749,5304.818807965749,369,1709.7789925030022,1709.7789925030022,2026,121,0.03025,8,2365,4717,0.501377994488022,4000,0.009920929736258674,0.009920929736258674,0.5845498167056807,0.5065,0.5533298900234085,0.09170005164964888,0.03162167300380225,0.0
7,0.9938416206834803,0.1474999144061609,0.17154415530141728,0.3929702906595363,0.47628333791572813,63.7080221543254,0.018962407856606935,2.122,8488.0,0.1474999144061609,0.3929702906595363,0.10025,2533,6146.727990191744,6146.727990191744,2342,5138.385698214927,5138.385698214927,191,1008.3422919768284,1008.3422919768284,2026,146,0.0365,7,2269,4559,0.4976968633472253,4000,0.010962056465480432,0.010962056465480432,0.5122273325159359,0.5065,0.5099363995095616,0.09235095400735659,0.017620722433460134,0.0
8,0.9940702025749993,0.14843555966663186,0.17154415530141728,0.4098947999821275,0.4772853379447159,61.05408396303457,0.020577269255567337,2.12325,8493.0,0.14843555966663186,0.4098947999821275,0.10025,3187,8758.793752701062,8758.793752701062,2425,5299.201410754542,5299.201410754542,762,3459.5923419465325,3459.5923419465325,2081,119,0.02975,15,2595,5268,0.49259681093394075,4000,0.011677464851024798,0.011677464851024798,0.7298994793916943,0.52025,0.6460396876350165,0.09030940468547476,0.011537072243346103,0.0
9,0.9944629080609049,0.14965437048784475,0.17154415530141728,0.42716362066514474,0.47859588922667223,58.48248039224773,0.019375940493546618,2.1235,8494.0,0.14965437048784475,0.42716362066514474,0.09775,2852,7373.032441305657,7373.032441305657,2416,5128.703841461991,5128.703841461991,436,2244.328599843644,2244.328599843644,2107,123,0.03075,13,2490,4959,0.5021173623714459,4000,0.01244659243288271,0.01244659243288271,0.6144193701087535,0.52675,0.5793516220652521,0.09130972566902122,0.032288022813688255,0.0
10,0.9945721593357926,0.15081289971059866,0.17154415530141728,0.44468723957138695,0.47999233153867465,55.9965528276718,0.018756066081356066,2.12325,8493.0,0.15081289971059866,0.44468723957138695,0.0965,2791,6828.681399062482,6828.681399062482,2477,5193.001532719882,5193.001532719882,314,1635.679866342607,1635.679866342607,2189,146,0.0365,5,2493,4980,0.5006024096385542,4000,0.013263764937753116,0.013263764937753116,0.5690567832551594,0.54725,0.5603340699530956,0.09159498895070357,0.013005703422053205,0.0
