cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.94305799063072,0.13798527318960935,0.17154415530141728,0.30566589015207113,0.4661187683388151,80.86637087698551,0.2175956226598724,2.11825,8473.0,0.13798527318960935,0.30566589015207113,0.109,2135,2777.438706510682,2777.438706510682,2135,2777.438706510682,2777.438706510682,0,0.0,0.0,1764,256,0.064,5,2057,3899,0.527571172095409,4000,0.0,0.0,0.23145322554253756,0.441,0.31527193532552256,0.09527092097011716,0.013793553338449782,0.0
2,0.9870679114505766,0.14061551581337542,0.17154415530141728,0.31791725074531924,0.4689951690190438,77.90780268148438,0.046164592750960666,2.11825,8473.0,0.14061551581337542,0.31791725074531924,0.10325,2190,3980.614997776288,3980.614997776288,2190,3980.614997776288,3980.614997776288,0,0.0,0.0,1795,216,0.054,6,2026,3985,0.5084065244667503,4000,0.002689734505792681,0.002689734505792681,0.3317179164813297,0.44875,0.3785307498887978,0.09432203875166804,0.02952052954719886,0.0
3,0.9850837457398564,0.14176830117734412,0.17154415530141728,0.3312047512961198,0.47022028144354944,74.98405480983433,0.05375204963349996,2.11825,8473.0,0.14176830117734412,0.3312047512961198,0.10225,2194,4432.641678906224,4432.641678906224,2194,4432.641678906224,4432.641678906224,0,0.0,0.0,1852,145,0.03625,6,2039,4046,0.5039545229856649,4000,0.0045630024885022795,0.0045630024885022795,0.3693868065754879,0.463,0.4068320839452928,0.09389751874082061,0.012101496546431334,0.0
4,0.9896919713468862,0.14339407763520368,0.17154415530141728,0.3454149146973045,0.4720346958744108,72.08960807387999,0.04289222385425091,2.1195,8478.0,0.14339407763520368,0.3454149146973045,0.1075,2286,5046.155607747356,5046.155607747356,2248,4881.5349277813975,4881.5349277813975,38,164.62067996595718,164.62067996595718,1901,149,0.03725,7,2102,4187,0.5020300931454502,4000,0.006116528711911796,0.006116528711911796,0.42051296731224463,0.47525,0.44240778038734674,0.0933638832941898,0.030642747505755907,0.0
5,0.9908998975561258,0.14437993111697217,0.17154415530141728,0.3605950390072628,0.47320278721222464,69.23523025951138,0.0352204842666453,2.121,8484.0,0.14437993111697217,0.3605950390072628,0.1015,2568,6357.425060054604,6357.425060054604,2299,5153.985761447784,5153.985761447784,269,1203.4392986068183,1203.4392986068183,1963,137,0.03425,8,2202,4531,0.4859854336790995,4000,0.007882072086401607,0.007882072086401607,0.5297854216711728,0.49075,0.5141712530027037,0.09228743120495946,0.018991174213353723,0.0
6,0.9930098053623558,0.14563611185356093,0.17154415530141728,0.37639466802604654,0.4745349340768659,66.43768143135307,0.02213313223084355,2.12125,8485.0,0.14563611185356093,0.37639466802604654,0.10125,2682,6857.879124177594,6857.879124177594,2335,5240.037874735727,5240.037874735727,347,1617.8412494418692,1617.8412494418692,2052,110,0.0275,9,2345,4734,0.49535276721588506,4000,0.00883745357606332,0.00883745357606332,0.5714899270147519,0.513,0.5480939562088512,0.09177859065686723,0.013868956254796672,0.0
7,0.9930159408524248,0.14653340841041382,0.17154415530141728,0.3926671150178417,0.47554842642315476,63.71443506052825,0.025866901597269978,2.12125,8485.0,0.14653340841041382,0.3926671150178417,0.10025,2557,6112.864017935132,6112.864017935132,2346,5001.011358175243,5001.011358175243,211,1111.8526597598798,1111.8526597598798,2051,137,0.03425,8,2336,4608,0.5069444444444444,4000,0.009904959085086179,0.009904959085086179,0.5094053348278852,0.51275,0.5107432008967311,0.09233885198654904,0.005659439754412965,0.0
8,0.9927418015781299,0.14753373071618073,0.17154415530141728,0.4095041730655405,0.4768234137427087,61.067263370575326,0.02407335074390022,2.1215,8486.0,0.14753373071618073,0.4095041730655405,0.106,3186,8800.201335006586,8800.201335006586,2382,5107.9631944614275,5107.9631944614275,804,3692.2381405451592,3692.2381405451592,2119,133,0.03325,3,2681,5305,0.5053722902921772,4000,0.010463225436205517,0.010463225436205517,0.7333501112504878,0.52975,0.6519100667502926,0.09022134899874562,0.01756101304681501,0.0
9,0.9937453343428481,0.14835255777545292,0.17154415530141728,0.4267136463658516,0.4777501727998592,58.49856405412426,0.02013875979813127,2.122,8488.0,0.14835255777545292,0.4267136463658516,0.101,2863,7359.37389151379,7359.37389151379,2456,5312.084726225896,5312.084726225896,407,2047.2891652878975,2047.2891652878975,2184,112,0.028,6,2516,5047,0.49851396869427383,4000,0.011295487733880661,0.011295487733880661,0.613281157626098,0.546,0.5863686945756588,0.09120446958136512,0.018723714504988553,0.0
10,0.9935034603750054,0.14945882950636685,0.17154415530141728,0.4441457288889693,0.478999951345608,56.01837635259085,0.022007219170450773,2.1215,8486.0,0.14945882950636685,0.4441457288889693,0.1035,2800,6873.131280916542,6873.131280916542,2481,5161.981161756221,5161.981161756221,319,1711.1501191603131,1711.1501191603131,2175,149,0.03725,4,2490,4975,0.5005025125628141,4000,0.011995354237243317,0.011995354237243317,0.5727609400763307,0.54375,0.5611565640457984,0.09158265153931303,0.009316577129700687,0.0
