cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9434976224532692,0.13862243696956464,0.17384115728132377,0.3055222483241783,0.4666339975951071,80.8849622500893,0.21747547720886193,2.1175,8470.0,0.13862243696956464,0.3055222483241783,0.11325,1643,2036.038450496885,2036.038450496885,1643,2036.038450496885,2036.038450496885,0,0.0,0.0,1313,268,0.067,6,1541,2956,0.5213125845737483,4000,0.0,0.0,0.16966987087472626,0.32825,0.23310192252483575,0.09650347116212747,0.017184782608695715,0.0
2,0.9853897232781479,0.14139369237639665,0.17384115728132377,0.3175177868841856,0.469547471851851,77.97493161938316,0.05640180779695329,2.11925,8477.0,0.14139369237639665,0.3175177868841856,0.10425,1805,3306.608007722315,3306.608007722315,1805,3306.608007722315,3306.608007722315,0,0.0,0.0,1435,216,0.054,13,1627,3240,0.5021604938271605,4000,0.002265657274497396,0.002265657274497396,0.27555066731016997,0.35875,0.308830400386102,0.09536754399420848,0.02065118577075098,0.0
3,0.9876179382194371,0.1429799494704298,0.17384115728132377,0.33047675291098566,0.4712021816028149,75.1087387741397,0.04704993446652229,2.11975,8479.0,0.1429799494704298,0.33047675291098566,0.105,1963,4190.154599689559,4190.154599689559,1963,4190.154599689559,4190.154599689559,0,0.0,0.0,1684,160,0.04,4,1806,3647,0.4952015355086372,4000,0.0043808043476690605,0.0043808043476690605,0.34917954997410083,0.421,0.3779077299844605,0.0943313840502331,0.011205533596837958,0.0
4,0.9897912957435618,0.14421718632697253,0.17384115728132377,0.34419250699499165,0.4725719258569407,72.30539546611995,0.038934706918064124,2.1195,8478.0,0.14421718632697253,0.34419250699499165,0.10725,2146,5072.515646733067,5072.515646733067,2111,4919.429847314644,4919.429847314644,35,153.0857994184199,153.0857994184199,1820,135,0.03375,9,2000,3966,0.5042864346949067,4000,0.006366048308315115,0.006366048308315115,0.42270963722772037,0.455,0.4356257823366322,0.09346561326495052,0.016070158102766796,0.0
5,0.993158764252591,0.14527380054827227,0.17384115728132377,0.3585595952220992,0.4737934669610529,69.57058550387117,0.023092536378320733,2.12,8480.0,0.14527380054827227,0.3585595952220992,0.10475,2526,6352.762692138183,6352.762692138183,2284,5277.157150940775,5277.157150940775,242,1075.6055411974196,1075.6055411974196,1879,146,0.0365,6,2236,4405,0.5076049943246311,4000,0.008026778680140428,0.008026778680140428,0.5293968910114711,0.46975,0.5055381346068827,0.09241692798089676,0.005131422924901208,0.0
6,0.9937891353906543,0.1468067908853927,0.17384115728132377,0.37318624944811485,0.4754058463050269,66.94211059599749,0.02061124702945277,2.12,8480.0,0.1468067908853927,0.37318624944811485,0.09925,2753,7145.381603152336,7145.381603152336,2392,5490.321515184438,5490.321515184438,361,1655.0600879678934,1655.0600879678934,2145,139,0.03475,12,2530,4898,0.5165373621886484,4000,0.009187974488223867,0.009187974488223867,0.5954484669293116,0.53625,0.571769080157587,0.0914234637976362,0.01932707509881426,0.0
7,0.9939029543935535,0.1481549915011867,0.17384115728132377,0.38797679962646214,0.4768666575007147,64.42183455794913,0.01964812388280634,2.11975,8479.0,0.1481549915011867,0.38797679962646214,0.104,2742,6640.770572451911,6640.770572451911,2515,5420.434330134295,5420.434330134295,227,1220.3362423176181,1220.3362423176181,2226,121,0.03025,5,2507,4968,0.5046296296296297,4000,0.010401801346804457,0.010401801346804457,0.5533975477042797,0.5565,0.5546385286225679,0.09168042207066149,0.030387351778656146,0.0
8,0.9944245760540333,0.1487107497807379,0.17384115728132377,0.402891270811142,0.47763496365958147,62.02349080717998,0.018927618220063308,2.12,8480.0,0.1487107497807379,0.402891270811142,0.09125,3461,9415.77092780223,9415.77092780223,2596,5493.822847510891,5493.822847510891,865,3921.948080291377,3921.948080291377,2366,121,0.03025,5,2888,5827,0.4956238201475888,4000,0.011530264154339866,0.011530264154339866,0.7846475773167871,0.5915,0.7073885463900723,0.08938917180414892,0.014678853754940713,0.0
9,0.9947408012314829,0.14922625510981347,0.17384115728132377,0.4178935749044308,0.47840812411692046,59.734296313133804,0.0152244041381071,2.1215,8486.0,0.14922625510981347,0.4178935749044308,0.09275,3171,7808.708474859921,7808.708474859921,2750,5672.6017601989315,5672.6017601989315,421,2136.1067146609957,2136.1067146609957,2506,111,0.02775,8,2820,5677,0.4967412365686102,4000,0.012413394922707663,0.012413394922707663,0.6507257062382725,0.6265,0.6410354237429635,0.09038446864385555,0.014759881422924948,0.0
10,0.9942316905147767,0.15019529855074673,0.17384115728132377,0.4327162314948575,0.47969208685982717,57.563448187515526,0.01698551105395539,2.122,8488.0,0.15019529855074673,0.4327162314948575,0.09225,3122,7032.193904117568,7032.193904117568,2837,5518.398488509088,5518.398488509088,285,1513.795415608476,1513.795415608476,2572,122,0.0305,10,2847,5694,0.5,4000,0.012787018833879915,0.012787018833879915,0.5860161586764152,0.643,0.6088096952058492,0.09086785457191227,0.017631422924901163,0.0
