cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9454551901904505,0.13490228235233845,0.17154415530141728,0.3056528136236231,0.4630763834210455,80.8596850307088,0.21141469901993576,2.11825,8473.0,0.13490228235233845,0.3056528136236231,0.109,2065,2764.7554474857693,2764.7554474857693,2065,2764.7554474857693,2764.7554474857693,0,0.0,0.0,1706,23,0.00575,5,1953,3771,0.5178997613365155,4000,0.0,0.0,0.23039628729046158,0.4265,0.30883777237427695,0.09536743341438585,0.013793553338449782,0.0
2,0.9906099606228211,0.13529669657401414,0.17154415530141728,0.317995057413045,0.4634402512769245,77.89221190756349,0.03752504374688519,2.118,8472.0,0.13529669657401414,0.317995057413045,0.10075,2127,3792.7749045898695,3792.7749045898695,2127,3792.7749045898695,3792.7749045898695,0,0.0,0.0,1815,15,0.00375,5,1993,3942,0.5055809233891426,4000,0.002308378816243233,0.002308378816243233,0.3160645753824628,0.45375,0.37113874522947765,0.09443291882155784,0.005926899462778246,0.0
3,0.9905329313348437,0.13552072217039257,0.17154415530141728,0.33136147925528364,0.46370774492737166,74.94942377998605,0.03592054435398169,2.11875,8475.0,0.13552072217039257,0.33136147925528364,0.1015,2216,4564.038338149623,4564.038338149623,2216,4564.038338149623,4564.038338149623,0,0.0,0.0,1819,23,0.00575,11,1992,4035,0.49368029739776953,4000,0.004402969853196212,0.004402969853196212,0.3803365281791036,0.45475,0.4101019169074621,0.09384847124638808,0.020526093630084397,0.0
4,0.9907471098915206,0.1357744258088542,0.17154415530141728,0.3456771429064572,0.46401638347059565,72.04992925570694,0.03705503915270736,2.1185,8474.0,0.1357744258088542,0.3456771429064572,0.09625,2275,4972.948972634574,4972.948972634574,2236,4801.93714750977,4801.93714750977,39,171.0118251248031,171.0118251248031,1932,33,0.00825,13,2116,4207,0.5029712384121702,4000,0.006303019106128902,0.006303019106128902,0.41441241438617993,0.483,0.441847448631708,0.09337228827052439,0.01119435917114353,0.0
5,0.9934976437929517,0.13625293634626098,0.17154415530141728,0.36089372517237533,0.46443382499188157,69.18624010247176,0.02479265739393372,2.1185,8474.0,0.13625293634626098,0.36089372517237533,0.0985,2491,6031.796802427486,6031.796802427486,2257,4979.304837055978,4979.304837055978,234,1052.4919653715049,1052.4919653715049,1922,21,0.00525,4,2246,4413,0.5089508271017449,4000,0.007800870602190785,0.007800870602190785,0.502649733535582,0.4805,0.4937898401213492,0.09259315239817976,0.0235260936300844,0.0
6,0.9932765985313474,0.13642293055081478,0.17154415530141728,0.37669222181384027,0.46466778606120135,66.38943458951142,0.024319178919278837,2.12075,8483.0,0.13642293055081478,0.37669222181384027,0.10425,2677,6767.381301776226,6767.381301776226,2306,5045.823396438105,5045.823396438105,371,1721.5579053381264,1721.5579053381264,1955,22,0.0055,11,2299,4632,0.49632987910189985,4000,0.009020746813205057,0.009020746813205057,0.5639484418146384,0.48875,0.5338690650887831,0.09199196402366826,0.020078472755180377,0.0
7,0.9931598137446084,0.13679642923180577,0.17154415530141728,0.3930253913328343,0.4650366070765057,63.662679815494776,0.023843792784871646,2.122,8488.0,0.13679642923180577,0.3930253913328343,0.099,2539,6363.390712011139,6363.390712011139,2315,5172.305130526977,5172.305130526977,224,1191.0855814841684,1191.0855814841684,2028,32,0.008,7,2301,4567,0.503831837092183,4000,0.009751395689150613,0.009751395689150613,0.5302825593342174,0.507,0.5209695356005305,0.09218545696599205,0.02379355333844979,0.0
8,0.9942928132338761,0.13719348340625334,0.17154415530141728,0.40991365042540673,0.46543755099836487,61.00681542694464,0.01866474049608576,2.1225,8490.0,0.13719348340625334,0.40991365042540673,0.10475,3088,8644.051530855819,8644.051530855819,2348,5258.408558087258,5258.408558087258,740,3385.642972768548,3385.642972768548,2078,25,0.00625,4,2624,5166,0.5079365079365079,4000,0.010787395820587147,0.010787395820587147,0.7203376275712582,0.5195,0.6400025765427548,0.09039996135185868,0.0303229086722947,0.0
9,0.9942460716082836,0.13742004683663053,0.17154415530141728,0.42718509525168935,0.46569559239680797,58.43030759519794,0.017508513371005466,2.1235,8494.0,0.13742004683663053,0.42718509525168935,0.0945,2796,7379.805320119353,7379.805320119353,2363,5138.575629552613,5138.575629552613,433,2241.2296905667326,2241.2296905667326,2088,24,0.006,6,2430,4884,0.4975429975429975,4000,0.011311462441536123,0.011311462441536123,0.6149837766765615,0.522,0.5777902660059369,0.09133314600991095,0.025223714504988504,0.0
10,0.9945135514990777,0.1377755824767311,0.17154415530141728,0.4446398511501125,0.46600371639818094,55.94502791529531,0.01732517247215056,2.12375,8495.0,0.1377755824767311,0.4446398511501125,0.0995,2713,6786.383068019371,6786.383068019371,2407,5198.59019411217,5198.59019411217,306,1587.7928739072001,1587.7928739072001,2159,22,0.0055,7,2410,4872,0.49466338259441706,4000,0.012055152454885048,0.012055152454885048,0.5655319223349005,0.53975,0.5552191534009403,0.0916717126989859,0.024828472755180298,0.0
