cycle,D_labor_income,D_adv_exposure,D_adv_cell,D_resources,MEAN_ADV_EXPOSURE,MEAN_RESOURCES,MEAN_LABOR_INCOME,MEAN_HOUSEHOLD_SIZE,TOTAL_SYNTHETIC_POPULATION,D_adv,D_wealth,D_employ,TRADES_COUNT_M,TRADES_MASS_M,TRADES,SORT_DROPOFF_COUNT_M,SORT_DROPOFF_MASS_M,SORT_DROPOFF_MASS_KG,BULKY_DROPOFF_COUNT_M,BULKY_DROPOFF_MASS_M,BULKY_DROPOFF_MASS_KG,REPAIRS_COUNT_M,MOVE_COUNT_M,MOVE_RATE_M,HOUSEHOLD_SIZE_CHANGE_COUNT_M,OBSERVED_CE_ACTIONS_M,CE_ACTION_RECOGNITION_OPPORTUNITIES_M,OBSERVED_CE_ACTION_RATE_M,N_HOUSEHOLDS,MEAN_LOCAL_CE_ACTIVATION,CE_INTENSITY,CE_MATERIAL_FLOW_NORM,CE_REPAIR_VISIT_NORM,CEI_SIM,UNEMPLOYMENT,R_gap,P_voice_corr
1,0.9438400177908107,0.13759362339677225,0.17154415530141728,0.30563651581730916,0.46588608950168864,80.86642913977613,0.21814161966967435,2.11825,8473.0,0.13759362339677225,0.30563651581730916,0.109,2070,2775.484050787595,2775.484050787595,2070,2775.484050787595,2775.484050787595,0,0.0,0.0,1701,247,0.06175,5,1948,3771,0.5165738530893662,4000,0.0,0.0,0.23129033756561365,0.42525,0.3088742025393682,0.09536688696190948,0.013793553338449782,0.0
2,0.986606241842382,0.14095128928828174,0.17154415530141728,0.31789692052321533,0.46925693704041666,77.91592044529511,0.054466902433181814,2.118,8472.0,0.14095128928828174,0.31789692052321533,0.10075,2112,3760.694753728805,3760.694753728805,2112,3760.694753728805,3760.694753728805,0,0.0,0.0,1830,214,0.0535,5,1995,3942,0.5060882800608828,4000,0.0023961923946512072,0.0023961923946512072,0.3133912294773743,0.4575,0.3710347376864246,0.09443447893470364,0.005926899462778246,0.0
3,0.9862969704711352,0.14229025503689566,0.17154415530141728,0.331213552445125,0.4708608604391223,74.99007750815045,0.05281126013456581,2.11875,8475.0,0.14229025503689566,0.331213552445125,0.1015,2198,4648.096744617511,4648.096744617511,2198,4648.096744617511,4648.096744617511,0,0.0,0.0,1837,192,0.048,11,1991,4035,0.49343246592317225,4000,0.004995078084554519,0.004995078084554519,0.38734139538476026,0.45925,0.4161048372308561,0.09375842744153716,0.020526093630084397,0.0
4,0.9884836548260189,0.1435608562251884,0.17154415530141728,0.3454054383845719,0.47217205383189625,72.10217945326194,0.048720380740846524,2.1185,8474.0,0.1435608562251884,0.3454054383845719,0.09625,2236,4805.558634383229,4805.558634383229,2194,4621.206796421301,4621.206796421301,42,184.3518379619342,184.3518379619342,1942,154,0.0385,13,2114,4178,0.5059837242699856,4000,0.006848417213977218,0.006848417213977218,0.4004632195319024,0.4855,0.4344779317191414,0.09348283102421288,0.01119435917114353,0.0
5,0.9911441840183581,0.1443959054818415,0.17154415530141728,0.36052908949848383,0.4730734024525727,69.24985123099054,0.035325835188821625,2.1185,8474.0,0.1443959054818415,0.36052908949848383,0.10225,2465,5992.044420619925,5992.044420619925,2230,4943.702526825549,4943.702526825549,235,1048.3418937943643,1048.3418937943643,2033,139,0.03475,4,2236,4498,0.49710982658959535,4000,0.008322752997754104,0.008322752997754104,0.4993370350516188,0.50825,0.5029022210309713,0.09245646668453544,0.026683231005372288,0.0
6,0.9921740704536279,0.1456592057385143,0.17154415530141728,0.37622376888491144,0.47441211200069416,66.46156229042896,0.02996785823300575,2.119,8476.0,0.1456592057385143,0.37622376888491144,0.1025,2727,7093.520088904707,7093.520088904707,2336,5287.260515442489,5287.260515442489,391,1806.2595734622082,1806.2595734622082,1944,131,0.03275,12,2307,4671,0.4938985228002569,4000,0.009636800817556256,0.009636800817556256,0.591126674075343,0.486,0.5490760044452059,0.09176385993332192,0.011084036838065914,0.0
7,0.9931602783845593,0.1469212080770452,0.17154415530141728,0.392457617848301,0.47573229330642364,63.738380562327336,0.026825793813048456,2.11975,8479.0,0.1469212080770452,0.392457617848301,0.09525,2481,5985.880906984216,5985.880906984216,2302,5028.619036239517,5028.619036239517,179,957.26187074471,957.26187074471,2086,123,0.03075,7,2232,4567,0.48872345084300417,4000,0.010653530771330272,0.010653530771330272,0.4988234089153098,0.5215,0.5078940453491858,0.09238158931976222,0.006822141212586397,0.0
8,0.9939586899462407,0.1481665071146382,0.17154415530141728,0.4092766508221117,0.47707289492863525,61.08697479353545,0.024126109131986262,2.12075,8483.0,0.1481665071146382,0.4092766508221117,0.0995,3099,8627.345124691432,8627.345124691432,2392,5383.7453366182835,5383.7453366182835,707,3243.599788073162,3243.599788073162,2132,126,0.0315,6,2671,5231,0.5106098260370866,4000,0.011705786491790606,0.011705786491790606,0.7189454270575594,0.533,0.6445672562345356,0.09033149115648197,0.01561895625479659,0.0
9,0.9933204086094009,0.1489594618716148,0.17154415530141728,0.4265188353070208,0.4780398360256215,58.5174715962509,0.026213096245644156,2.122,8488.0,0.1489594618716148,0.4265188353070208,0.0965,2765,7385.9168034908635,7385.9168034908635,2337,5188.4969534790425,5188.4969534790425,428,2197.4198500118414,2197.4198500118414,2138,145,0.03625,7,2414,4903,0.4923516214562513,4000,0.01260594050553257,0.01260594050553257,0.6154930669575206,0.5345,0.5830958401745123,0.09125356239738232,0.0255260936300844,0.0
10,0.9934400341172609,0.14921010185696176,0.17154415530141728,0.44397583417523995,0.4785735653860551,56.03263814790912,0.023602668770349694,2.12375,8495.0,0.14921010185696176,0.44397583417523995,0.1015,2745,6936.51607430704,6936.51607430704,2406,5176.4097391066825,5176.4097391066825,339,1760.1063352003584,1760.1063352003584,2141,129,0.03225,7,2472,4886,0.5059353254195661,4000,0.01305045852591065,0.01305045852591065,0.5780430061922052,0.53525,0.5609258037153231,0.09158611294427016,0.02666577129700687,0.0
